# INSTANCE: InstancesTDTSP/inst_50_1_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 50
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 7200
# EXTRACTION TIME: 23.64
* 0.04 26411
* 0.36 26214
* 0.4 26212
* 0.5 26151
* 0.52 26017
* 0.59 25898
* 0.68 25863
* 0.73 25810
* 0.74 25661
* 0.79 25515
* 0.8 25459
* 0.81 25402
* 0.86 25197
* 0.9 24902
* 1.02 24879
* 13.2 24808
* 16.6 24773
* 17.03 24660
* 17.48 24650
* 17.54 24643
* 144.01 24464
* 144.05 24456
* 144.1 24417
* 155.44 24273
* 156.13 24253
* 156.25 24184
* 156.58 24162
* 156.65 24138
* 156.72 24028
* 157.06 23870
* 157.58 23788
* 193.39 23582
* 194.96 23567
* 196.71 23557
* 196.9 23511
* 197.36 23500
* 198.29 23498
* 199.69 23493
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 23493
# NUMBER OF BRANCHES: 64785671
# END TIME: 7223.64
## Solution: 
50
231 0
123 417
19 609
124 908
36 1309
64 1532
227 2070
62 2884
99 3492
105 4262
119 5303
27 5946
215 6472
26 6997
233 7458
237 7740
22 8227
52 8961
126 9298
46 9644
43 10083
140 10461
151 10897
163 11210
165 11706
141 12105
158 12654
181 13359
169 13706
178 13973
185 14461
212 15090
208 15355
75 15628
214 15907
213 16114
183 16422
113 17186
10 17629
16 17974
4 18493
1 18755
136 19364
132 20371
203 20827
73 21270
204 21555
210 21990
167 22750
58 23339
# BEST TD SOLUTION: 23493
