# INSTANCE: InstancesTDTSP/inst_20_17_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 20
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 1.49
* 0 14120
* 0.01 13899
* 1.26 13827
* 1.82 13814
* 1.82 13803
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 13803
# NUMBER OF BRANCHES: 71459
# END TIME: 8.82
## Solution: 
20
173 0
178 589
213 1342
168 1448
214 1915
44 2603
118 3334
25 3613
104 5296
227 6411
51 6849
234 7642
251 8757
129 9508
73 10038
14 11012
12 11131
137 11749
109 12627
195 13617
# BEST TD SOLUTION: 13803
