# INSTANCE: InstancesTDTSP/inst_30_11_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 30
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 4.96
* 0.01 18835
* 0.03 17716
* 2.36 17608
* 2.39 17575
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 17575
# NUMBER OF BRANCHES: 7036919
# END TIME: 1314.63
## Solution: 
30
63 0
24 418
44 839
52 1212
19 1515
92 1909
60 2598
243 3202
163 3906
75 4965
70 5555
69 6012
183 6687
178 7223
185 7866
184 8369
106 9197
6 9475
107 9864
12 10162
8 10412
115 10729
10 11159
109 12160
41 13816
197 15153
196 15512
29 16238
26 16691
86 17308
# BEST TD SOLUTION: 17575
