# INSTANCE: InstancesTDTSP/inst_50_16.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 50
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 7200
# EXTRACTION TIME: 25.33
* 0.01 25968
* 0.22 25884
* 0.23 25816
* 0.28 25707
* 0.33 25669
* 0.37 25404
* 0.54 25240
* 0.57 25134
* 0.61 25080
* 0.66 25073
* 9.5 25068
* 10.01 24928
* 14.37 24835
* 14.56 24752
* 14.66 24662
* 14.88 24612
* 15.57 24568
* 15.92 24330
* 17.25 24270
* 26.12 24199
* 28.52 24141
* 46.16 24112
* 46.52 24077
* 47.03 24055
* 53.92 24050
* 56 24048
* 56.49 24017
* 68.68 23960
* 81.16 23906
* 83.11 23903
* 84.13 23853
* 88.66 23837
* 100.69 23801
* 354.49 23772
* 356.11 23762
* 363.71 23761
* 372.98 23756
* 412.63 23754
* 443.69 23736
* 545.61 23709
* 545.68 23707
* 549.6 23700
* 551.45 23680
* 2383.59 23637
* 2383.94 23634
* 2384.29 23627
* 2386.5 23538
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 23538
# NUMBER OF BRANCHES: 33862944
# END TIME: 7225.33
## Solution: 
50
163 0
160 313
162 567
189 998
149 1417
157 1695
24 2121
235 2819
205 3234
206 3614
85 4051
77 4481
213 4813
183 5361
169 5824
194 6901
113 7378
5 7822
10 8094
110 8431
2 8897
107 9345
109 10133
106 10684
138 11353
249 12989
197 13739
245 14384
21 14720
118 15066
217 15429
31 15573
254 15755
19 16161
23 16394
42 16900
251 17403
252 17775
253 18069
93 18504
97 18970
104 19262
100 19861
227 20523
232 21302
56 21788
231 22062
61 22309
49 22635
122 22913
# BEST TD SOLUTION: 23538
