# INSTANCE: InstancesTDTSP/inst_50_16.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_10p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 50
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 7200
# EXTRACTION TIME: 26.57
* 0.01 25206
* 0.02 25200
* 0.05 24450
* 0.07 24233
* 0.47 24208
* 0.51 24151
* 1.69 24112
* 1.82 24090
* 12.7 23678
* 12.76 23629
* 13.09 23592
* 13.12 23565
* 13.21 23489
* 13.37 23450
* 13.56 23419
* 13.88 23403
* 17.8 23342
* 17.82 23249
* 17.83 23247
* 17.87 23238
* 18.51 23184
* 435.65 23171
* 458.99 23113
* 460.91 23106
* 461.01 23073
* 485.75 23035
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 23035
# NUMBER OF BRANCHES: 48456784
# END TIME: 7226.57
## Solution: 
50
163 0
160 318
162 556
49 946
231 1216
61 1483
122 1903
42 2310
24 2835
157 3375
149 3703
189 3989
85 4930
77 5368
213 5707
183 6272
169 6756
194 7868
113 8353
5 8811
10 9091
110 9436
2 9911
107 10365
106 10766
109 11497
138 12278
205 13292
206 13627
235 13998
118 14367
245 14723
21 15023
249 15661
197 16333
93 17118
252 17549
253 17800
251 18070
217 18426
31 18565
254 18745
19 19076
23 19279
97 19878
104 20150
100 20722
227 21378
232 22086
56 22539
# BEST TD SOLUTION: 23035
