# INSTANCE: InstancesTDTSP/inst_20_2.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_10p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 20
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 1.48
* 0 20024
* 0 15184
* 0 14678
* 0.01 14637
* 0.23 14634
* 0.24 14534
* 0.25 14381
* 0.78 14372
* 0.79 14348
* 0.89 13810
* 0.89 13575
* 0.9 13560
* 0.95 13415
* 1.4 13275
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 13275
# NUMBER OF BRANCHES: 544382
# END TIME: 54.74
## Solution: 
20
26 0
47 634
43 790
232 1345
35 1957
163 3572
147 4264
154 4377
67 5234
173 5986
208 6709
81 7207
76 7859
235 8197
115 9390
110 9834
2 10235
6 10420
247 11310
139 12351
# BEST TD SOLUTION: 13275
