# INSTANCE: InstancesTDTSP/inst_50_14.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_10p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 50
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 7200
# EXTRACTION TIME: 24.3
* 0.01 24256
* 0.05 23852
* 0.53 23644
* 0.6 23597
* 0.61 23586
* 6.32 23568
* 6.69 23520
* 11.34 23420
* 11.44 23384
* 13.97 23377
* 14.57 23374
* 14.58 23360
* 14.84 23292
* 14.86 23283
* 14.89 23269
* 15.09 23206
* 15.16 23158
* 19.92 23130
* 4270.2 23126
* 4270.27 23122
* 4270.3 23118
* 4270.55 23075
* 4359.17 23023
* 4359.29 22908
* 4360.82 22878
* 4366.64 22877
* 4366.73 22873
* 4366.81 22781
* 4405.77 22749
* 4761.43 22737
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 22737
# NUMBER OF BRANCHES: 50381510
# END TIME: 7224.3
## Solution: 
50
140 0
126 490
32 796
187 1184
53 1537
129 1976
71 2337
83 2764
75 3135
80 3339
81 3636
85 4028
204 4582
73 4869
76 5152
211 5358
132 5974
68 6550
240 7262
224 8410
8 9393
10 9909
112 10185
13 10571
106 11120
111 11651
17 12163
247 12748
182 13700
178 13884
143 14645
145 15163
153 15416
146 15725
188 16081
152 16353
43 16734
47 17029
127 17326
119 17919
251 18121
215 18388
118 18663
249 19461
20 20037
89 20791
234 21374
219 21902
61 22203
49 22429
# BEST TD SOLUTION: 22737
