# INSTANCE: InstancesTDTSP/inst_100_12_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 100
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 7200
# EXTRACTION TIME: 216.74
* 0.24 49334
* 0.28 49186
* 0.33 48964
* 0.56 48897
* 1.55 48860
* 1.59 48813
* 1.87 48192
* 1.9 48152
* 2 48060
* 2.25 47850
* 2.29 47199
* 176.25 47020
* 176.27 46935
* 176.29 46921
* 176.34 46880
* 176.66 46866
* 176.81 46864
* 177.12 46833
* 177.17 46793
* 177.34 46779
* 177.45 46688
* 177.78 46665
* 183.93 46661
* 183.95 46646
* 184.27 46551
* 184.3 46549
* 185.36 46475
* 213.92 46366
* 213.96 46346
* 214.03 46244
* 214.38 46162
* 228.73 46052
* 228.93 46000
* 252.78 45994
* 279.14 45916
* 280.27 45878
* 281.72 45875
* 288.06 45865
* 336 45796
* 344.59 45710
* 507.44 45577
* 611.46 45540
* 1631.42 45499
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 45499
# NUMBER OF BRANCHES: 31314743
# END TIME: 7416.75
## Solution: 
100
235 0
72 345
206 564
82 805
128 1194
79 1575
83 1807
168 2221
71 2435
67 2870
175 3250
171 3852
184 4378
180 5086
176 5452
172 5628
11 5995
195 6405
212 7002
145 7504
162 7906
160 8278
150 8675
163 9124
188 9298
142 9589
141 9665
165 10028
156 10483
56 11017
60 11233
36 11509
64 11801
33 12026
228 12347
35 12859
50 13353
199 13770
98 14363
95 14569
96 15098
101 15417
105 15971
87 16097
97 16417
89 16906
90 17515
93 18036
220 18460
216 18800
118 19197
233 19435
237 19718
246 20033
29 20317
200 20798
27 21265
86 21675
63 22004
65 22367
32 22729
149 23033
189 23220
166 23599
127 23920
242 24190
243 24414
49 24704
140 24920
167 25176
45 25854
19 26111
23 26461
99 26783
48 27210
44 27886
211 28409
132 28781
102 29918
20 30477
197 30917
198 31497
249 31859
207 32711
203 33310
66 33720
240 34236
13 35102
115 35671
2 36099
239 36366
15 36756
106 37154
136 37880
247 38954
190 40746
133 42985
123 44191
42 44513
121 44858
# BEST TD SOLUTION: 45499
