# INSTANCE: InstancesTDTSP/inst_30_3_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_10p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 30
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 5.29
* 0 18094
* 0 18085
* 0.02 17956
* 0.11 17856
* 0.31 17837
* 20.89 17821
* 21.78 17770
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 17770
# NUMBER OF BRANCHES: 9384142
# END TIME: 1503.14
## Solution: 
30
66 0
68 324
203 821
22 1445
216 1722
252 2118
120 2547
47 2901
229 3302
140 3773
151 4164
142 4577
164 4871
152 5468
191 6128
186 7103
77 7844
54 8520
39 9144
92 9991
96 11164
87 11744
90 12377
29 13063
207 13835
18 15027
13 15472
112 15664
16 15820
223 16796
# BEST TD SOLUTION: 17770
