# INSTANCE: InstancesTDTSP/inst_30_15_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_20p_ti_mirrored.txt
# ALGORITHM: CPP_NEXT
# NUMBER OF VISITS: 30
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
* 9 19030
* 13.57 18898
* 14.2 18845
* 15.45 18604
* 16.49 18531
* 16.93 18478
* 18.35 18406
* 1354.05 18383
* 1376.12 18372
* 1449.76 18331
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 18331
# NUMBER OF BRANCHES: 5970157
# END TIME: 3600.03
## Solution: 
30
85 0
70 235
168 505
149 963
154 1356
191 1757
38 2305
49 2825
140 3089
123 3761
23 4241
116 5128
254 5550
217 5998
200 6747
249 7950
22 9001
129 9559
186 10456
185 11089
11 11522
114 12526
8 12746
10 13219
109 13936
35 15456
51 15624
101 16487
104 16972
234 17230
# BEST TD SOLUTION: 18331
