# INSTANCE: InstancesTDTSP/inst_30_3.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 30
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 4.78
* 0 18253
* 0.02 17996
* 1.97 17973
* 2.45 17917
* 2.68 17865
* 3.59 17854
* 4.54 17841
* 4.95 17806
* 4.99 17790
* 5.17 17704
* 5.27 17671
* 751.55 17565
* 751.57 17514
* 751.58 17374
* 751.61 17322
* 754.2 17319
* 754.21 17304
* 756.72 17301
* 756.72 17285
* 756.73 17265
* 756.8 17238
* 756.82 17227
* 756.88 17222
* 801.62 17212
* 801.81 17202
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 17202
# NUMBER OF BRANCHES: 45991553
# END TIME: 3604.78
## Solution: 
30
66 0
207 741
203 1386
22 2049
29 2536
90 3231
87 3927
96 5059
92 6322
252 7263
216 7678
120 8116
47 8455
229 8828
39 9193
140 9709
142 10143
164 10379
152 10859
151 11246
191 11517
54 11889
77 12334
186 13077
18 13913
13 14414
16 14656
112 14787
223 15891
68 16856
# BEST TD SOLUTION: 17202
