# INSTANCE: InstancesTDTSP/inst_20_11.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_20p_ti_mirrored.txt
# ALGORITHM: CPP_NEXT
# NUMBER OF VISITS: 20
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
* 3.08 13838
* 5.39 13832
* 182.08 13785
* 3417.01 13775
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 13775
# NUMBER OF BRANCHES: 5670996
# END TIME: 3600.01
## Solution: 
20
215 0
233 321
120 655
44 911
38 1308
43 1518
153 2032
75 2624
81 2953
74 3227
241 4115
68 4631
129 5775
11 7092
177 8433
250 9425
137 10368
101 12037
88 12395
48 13000
# BEST TD SOLUTION: 13775
