# INSTANCE: InstancesTDTSP/inst_20_20.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_20p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 20
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 1.72
* 0 20101
* 0 14361
* 0.02 14159
* 1.14 14133
* 1.14 14025
* 2.08 13872
* 2.17 13864
* 2.19 13819
* 54.34 13748
* 55.79 13552
* 55.85 13400
* 55.95 13329
* 55.97 13309
* 55.97 13234
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 13234
# NUMBER OF BRANCHES: 1715119
# END TIME: 142.78
## Solution: 
20
235 0
201 589
246 822
245 1068
104 2010
99 2918
48 3615
60 4129
231 4699
61 4911
151 5593
54 6501
205 7446
66 7908
226 8603
239 9953
1 10220
136 10780
143 12209
131 12810
# BEST TD SOLUTION: 13234
