# INSTANCE: InstancesTDTSP/inst_30_14.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_10p_ti_mirrored.txt
# ALGORITHM: CPP_NEXT
# NUMBER OF VISITS: 30
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
* 10.6 19894
* 17.37 19858
* 24.6 19743
* 25.19 19370
* 26.06 19293
* 29.12 19190
* 29.75 19177
* 46.2 19132
* 421.81 19098
* 425.92 18935
* 433.82 18911
* 446.9 18904
* 459.25 18844
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 18844
# NUMBER OF BRANCHES: 2793360
# END TIME: 3600.04
## Solution: 
30
62 0
48 420
60 722
46 1326
32 1679
166 1828
157 2273
80 2600
130 2943
70 3534
206 4112
240 4728
5 6040
239 6825
109 7880
174 9406
145 9997
160 10570
142 11168
120 11930
220 12313
25 12736
207 13585
249 14378
198 14881
197 15169
196 15532
90 16499
96 17304
228 18325
# BEST TD SOLUTION: 18844
