# INSTANCE: InstancesTDTSP/inst_20_5.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_10p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 20
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 1.5
* 0 18650
* 0 13961
* 0.06 13946
* 1.09 13935
* 1.15 13824
* 1.23 13802
* 1.24 13718
* 1.25 13710
* 1.51 13656
* 1.55 13628
* 1.56 13542
* 1.59 13541
* 1.59 13520
* 3.23 13457
* 3.86 13335
* 3.95 13147
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 13147
# NUMBER OF BRANCHES: 5737008
# END TIME: 512.77
## Solution: 
20
82 0
40 550
88 1411
164 2466
144 2958
170 3734
213 4268
81 4719
27 5604
118 6048
215 6502
21 6893
249 7965
211 9188
204 9579
241 10155
16 11027
110 11161
2 11461
137 12122
# BEST TD SOLUTION: 13147
