# INSTANCE: InstancesTDTSP/NewTWinstances/inst_10_5_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_20p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 10
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 0.121
* 0 12158
* 0 11205
* 0 11187
* 0.008 10660
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 10660
# NUMBER OF BRANCHES: 1234
# END TIME: 0.136
## Solution: 
10
202 0
236 566
231 1314
147 1839
77 2438
168 2611
175 3051
108 4594
4 5120
50 8067
# BEST TD SOLUTION: 10660
