# INSTANCE: InstancesTDTSP/inst_50_8.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_20p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 50
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 7200
# EXTRACTION TIME: 30.32
* 0.01 23156
* 0.09 23063
* 0.58 22954
* 0.7 22699
* 10.69 22697
* 12.99 22667
* 13.18 22666
* 13.36 22648
* 14.19 22645
* 17.67 22640
* 19.65 22578
* 19.8 22564
* 19.93 22562
* 19.94 22513
* 20.1 22495
* 20.24 22480
* 20.29 22475
* 21.28 22470
* 47.24 22460
* 47.26 22455
* 47.43 22448
* 47.78 22447
* 47.95 22446
* 48.02 22419
* 48.12 22418
* 48.12 22373
* 48.14 22362
* 48.29 22335
* 49.56 22328
* 49.7 22285
* 50.96 22251
* 330.35 22204
* 337.62 22182
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 22182
# NUMBER OF BRANCHES: 38118846
# END TIME: 7230.32
## Solution: 
50
206 0
69 283
129 887
74 1113
83 1440
53 1852
47 2444
122 2708
43 3143
229 3433
39 3888
231 4200
56 4757
60 5173
59 6019
33 7013
199 8170
96 8878
98 9651
89 10316
236 11358
237 11517
21 11787
201 12124
29 12507
200 12924
216 13309
220 13525
86 14028
34 14210
163 14697
164 14828
165 15108
162 15475
192 15736
143 16189
212 16603
172 17125
225 17633
18 17900
3 18197
109 18813
4 19378
6 19616
107 19810
1 20049
115 20409
222 21145
66 21619
202 21897
# BEST TD SOLUTION: 22182
