# INSTANCE: InstancesTDTSP/inst_30_6_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_10p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 30
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 4.89
* 0 18612
* 0 18544
* 0.02 18422
* 0.03 18419
* 0.25 18351
* 0.25 18325
* 0.28 18303
* 0.28 18219
* 2.14 18203
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 18203
# NUMBER OF BRANCHES: 1070779
# END TIME: 199.36
## Solution: 
30
230 0
37 394
43 727
42 1042
58 1457
124 1874
60 2260
64 2683
159 3515
160 4310
147 4804
145 5230
170 5824
131 6305
81 6760
82 7498
206 7876
240 8588
132 9209
244 9865
249 10823
26 11809
53 12497
143 13205
195 13861
11 14093
108 15018
6 15352
199 16970
103 17327
# BEST TD SOLUTION: 18203
