10	10
0	34715	1	40867	2	50498	3	199579	4	175044	5	14703	6	100610	7	1938	8	87359	9	93444	
0	13960	3	73827	4	81102	8	47276	9	109789	6	31067	7	37556	5	74668	2	88361	1	110542	
0	32111	7	20000	3	8439	2	47723	6	24550	4	59933	1	17436	5	23465	8	13377	9	10585	
0	53627	1	71958	3	247	8	54556	5	7482	2	52146	4	76365	7	47423	6	36106	9	22051	
0	121315	6	11753	1	17400	3	72663	5	108101	2	15804	9	16398	7	90442	8	84507	4	49478	
4	17488	0	57713	6	74282	8	26266	2	96706	3	16041	9	16919	7	57884	5	152178	1	180369	
4	140380	3	39932	0	63766	9	110542	2	38517	1	52910	8	12306	7	19992	6	24196	5	65265	
4	28105	6	39601	9	86790	3	143760	8	73036	2	83555	7	12166	5	46510	0	15835	1	12342	
2	11402	6	21196	8	99452	7	12677	4	125222	9	61626	3	17703	1	264	5	76232	0	43898	
2	42677	9	60428	5	175656	8	17643	6	130447	3	19598	7	105961	4	67694	1	131078	0	18838	
