ILOG_CSV_FORMAT,1.1

GENERAL|NAMES,date,time,hostName,CPU,MHz,memory,search,comment,timeLimit,commandLine
GENERAL|KEYS,0,0,0,0,0,0,0,0,0,0
GENERAL,,,,,,,SchedulerLNS,,1.#INF,-result SemiconductorTesting.csv -search SchedulerLNS -scenarii X:\dev\scheduler-papers\mista-2007\scenarii\SemiconductorTesting\scenario.csv

RESULT|NAMES, modeler, instance, modelParams, time, numberOfSolutions, acceptable, lb, ub, completion, objectiveSense, runId
RESULT|KEYS, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
RESULT, SemiconductorTesting, i305-306.dat, , 113.109, 14, 0, 968, 2057, 100, -1, 0
RESULT, SemiconductorTesting, i305-307.dat, , 40.1406, 15, 0, 1537, 2832, 100, -1, 0
RESULT, SemiconductorTesting, i305-317.dat, , 1002.73, 31, 0, 411, 1750, 100, -1, 0
RESULT, SemiconductorTesting, i315-302.dat, , 132.641, 14, 0, 2243, 4440, 100, -1, 0
RESULT, SemiconductorTesting, i315-313.dat, , 53.5469, 27, 0, 2300, 2592, 100, -1, 0
RESULT, SemiconductorTesting, i315-320.dat, , 433.313, 34, 0, 1314, 2888, 100, -1, 0
RESULT, SemiconductorTesting, i325-304.dat, , 150.469, 37, 0, 2141, 3030, 100, -1, 0
RESULT, SemiconductorTesting, i325-307.dat, , 37.6719, 35, 0, 2205, 2578, 100, -1, 0
RESULT, SemiconductorTesting, i325-319.dat, , 46.9531, 26, 0, 2074, 2258, 100, -1, 0
RESULT, SemiconductorTesting, i605-306.dat, , 62.5156, 14, 0, 1502, 2714, 100, -1, 0
RESULT, SemiconductorTesting, i605-312.dat, , 53.2969, 16, 0, 3283, 4400, 100, -1, 0
RESULT, SemiconductorTesting, i605-316.dat, , 301.484, 6, 0, 1245, 5109, 100, -1, 0
RESULT, SemiconductorTesting, i615-308.dat, , 24.0469, 2, 0, 1664, 2046, 100, -1, 0
RESULT, SemiconductorTesting, i615-309.dat, , 803.141, 29, 0, 1911, 4381, 100, -1, 0
RESULT, SemiconductorTesting, i615-317.dat, , 895.031, 39, 0, 1178, 2113, 100, -1, 0
RESULT, SemiconductorTesting, i625-301.dat, , 220.406, 30, 0, 2092, 2688, 100, -1, 0
RESULT, SemiconductorTesting, i625-310.dat, , 48.1875, 25, 0, 1338, 1626, 100, -1, 0
RESULT, SemiconductorTesting, i625-311.dat, , 33.9375, 8, 0, 2320, 3785, 100, -1, 0
