# INSTANCE: InstancesTDTSP/NewTWinstances/inst_20_15_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_20p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 20
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 6000
# EXTRACTION TIME: 0.921
* 0 47588
* 0 20809
* 0 16052
* 0.015 15831
* 0.062 15770
* 0.174 15256
* 0.798 15024
* 0.814 14927
* 1.641 14877
* 1.703 14864
* 1.719 14769
* 1.719 14756
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 14756
# NUMBER OF BRANCHES: 205255
# END TIME: 11.111
## Solution: 
20
234 0
124 643
119 1258
200 1642
37 2242
160 3001
143 4200
145 5061
85 6006
211 6826
206 7256
226 7843
222 8371
224 9347
14 10638
247 11604
176 12551
185 12939
156 13922
62 14463
# BEST TD SOLUTION: 14756
