# INSTANCE: InstancesTDTSP/NewTWinstances/inst_20_3_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_20p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 20
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 6000
# EXTRACTION TIME: 0.922
* 0.002 48029
* 0.003 19405
* 0.011 15291
* 0.062 15240
* 0.178 15217
* 0.21 15212
* 0.449 15110
* 0.913 15079
* 0.981 14931
* 0.984 14930
* 1.519 14864
* 1.526 14497
* 1.527 14434
* 2.223 14229
* 2.246 14197
* 3.145 14165
* 3.191 14153
* 7.124 14086
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 14086
# NUMBER OF BRANCHES: 215634
# END TIME: 12.41
## Solution: 
20
199 0
48 804
147 1605
216 2188
200 2552
26 2771
245 3306
29 3727
249 4644
237 5563
204 6629
168 7301
71 7688
177 8891
114 9510
15 10220
17 10716
139 11659
40 12704
242 13098
# BEST TD SOLUTION: 14086
