# INSTANCE: InstancesTDTSP/NewTWinstances/inst_20_7_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 20
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 6000
# EXTRACTION TIME: 0.689
* 0.002 21300
* 0.003 15221
* 0.011 15002
* 0.017 14978
* 0.063 14653
* 0.188 14586
* 1.007 14430
* 1.592 14344
* 1.595 14108
* 2.096 14029
* 2.097 14025
* 2.112 13951
* 2.113 13926
* 2.735 13923
* 4.809 13907
* 4.868 13902
* 5.327 13799
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 13799
# NUMBER OF BRANCHES: 478802
# END TIME: 28.114
## Solution: 
20
88 0
97 439
216 1151
244 1673
140 2646
122 2958
54 3514
158 4099
161 4854
190 5637
111 7407
110 8337
222 9186
209 9981
76 10397
210 10752
181 11230
145 11759
150 12326
156 12771
# BEST TD SOLUTION: 13799
