# INSTANCE: InstancesTDTSP/NewTWinstances/inst_20_19_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_10p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 20
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 6000
# EXTRACTION TIME: 0.781
* 0.002 17509
* 0.003 14588
* 0.01 13840
* 0.016 13804
* 0.062 13647
* 1.02 13509
* 1.034 13503
* 5.329 13502
* 5.389 13273
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 13273
# NUMBER OF BRANCHES: 2029244
# END TIME: 123.795
## Solution: 
20
147 0
212 430
153 982
142 1479
140 1941
43 2248
39 2467
23 3074
231 3639
242 3981
37 4641
54 5230
128 5887
210 6188
67 6760
178 7458
1 8679
223 10220
201 11818
30 12592
# BEST TD SOLUTION: 13273
