# INSTANCE: InstancesTDTSP/NewTWinstances/inst_50_6_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 50
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 300
# EXTRACTION TIME: 18.573
* 0.011 24068
* 0.019 24052
* 0.065 23815
* 0.082 23763
* 0.208 23709
* 0.238 23705
* 0.977 23692
* 1.034 23583
* 1.055 23571
* 1.092 23566
* 70.242 23496
* 70.264 23480
* 70.274 23477
* 70.399 23475
* 71.225 23272
* 71.327 23228
* 71.334 23211
* 144.792 23147
* 144.839 23101
* 145.191 23095
* 145.511 23056
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 23056
# NUMBER OF BRANCHES: 2364423
# END TIME: 318.576
## Solution: 
50
105 0
104 438
234 766
135 1214
232 1748
33 2047
50 2614
228 3275
125 3791
60 4314
231 4722
230 4978
243 5148
229 5545
42 5823
44 6314
40 6739
86 7148
24 7547
63 7762
34 8267
27 8872
26 9471
21 10049
246 10510
201 10943
240 12013
209 12537
210 13128
77 13321
170 13565
187 13912
166 14113
46 14633
37 14750
152 15130
162 15539
212 16110
181 16373
180 16823
184 17363
18 18397
194 18644
239 19155
106 19570
4 20018
115 20597
112 20898
217 21984
97 22863
# BEST TD SOLUTION: 23056
