# INSTANCE: InstancesTDTSP/NewTWinstances/inst_20_16_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 20
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 6000
# EXTRACTION TIME: 0.764
* 0 13004
* 0.016 12924
* 0.016 12845
* 0.219 12740
* 0.219 12728
* 0.889 12685
* 5.681 12655
* 5.696 12638
* 5.727 12622
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 12622
# NUMBER OF BRANCHES: 276761
# END TIME: 16.726
## Solution: 
20
149 0
80 537
71 980
74 1303
167 2100
49 2516
122 2789
126 3064
121 3347
238 4636
196 5932
29 6682
246 7024
222 8080
5 9015
106 9570
0 10203
111 10514
194 11158
213 12136
# BEST TD SOLUTION: 12622
