# INSTANCE: InstancesTDTSP/NewTWinstances/inst_50_11_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 50
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 300
# EXTRACTION TIME: 15.764
* 0.011 28032
* 0.049 27295
* 0.061 27091
* 0.321 27047
* 0.412 27035
* 0.433 26826
* 0.456 26758
* 0.463 26725
* 0.57 26679
* 7.875 26641
* 7.897 26573
* 9.316 26378
* 9.338 26088
* 9.482 25999
* 9.594 25988
* 16.044 25956
* 24.408 25742
* 24.477 25732
* 24.493 25527
* 24.503 25374
* 24.683 25259
* 24.706 25122
* 24.781 25121
* 25.322 25118
* 25.442 25101
* 25.637 25096
* 33.39 25075
* 36.806 25040
* 37.92 25034
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 25034
# NUMBER OF BRANCHES: 1749689
# END TIME: 315.768
## Solution: 
50
102 0
93 188
90 331
135 948
57 1233
64 1706
228 1979
35 2396
199 3122
101 3840
91 4543
134 5201
252 6225
254 6792
24 7253
54 7661
157 7889
229 8506
122 8706
47 8992
127 9151
56 9646
230 9924
152 10383
150 10812
192 11395
208 11891
168 12129
183 12370
173 12806
175 13353
207 14405
198 15305
22 16004
72 16566
206 16834
78 16979
205 17403
223 18569
9 19433
7 19981
18 20491
194 20814
15 21223
247 21587
17 22029
239 22556
14 22975
114 23142
29 24469
# BEST TD SOLUTION: 25034
