# INSTANCE: InstancesTDTSP/NewTWinstances/inst_50_10_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_10p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 50
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 300
# EXTRACTION TIME: 17.175
* 0.011 23739
* 0.019 23692
* 0.052 23568
* 0.064 23460
* 0.326 23438
* 0.399 23423
* 0.447 23281
* 163.851 23225
* 164.305 23172
* 164.822 23158
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 23158
# NUMBER OF BRANCHES: 2299420
# END TIME: 317.177
## Solution: 
50
93 0
216 460
236 777
237 898
22 1285
31 1759
65 2158
191 2587
37 3039
152 3614
58 4425
230 4656
19 5554
57 6202
48 6353
62 6964
248 7783
228 8322
35 8927
88 9740
105 10327
91 11023
197 12114
198 12739
132 13414
209 13724
202 13997
78 14238
210 14453
81 14677
84 14947
221 15235
213 15616
168 15710
241 16331
225 16900
113 17412
7 17663
5 17860
110 18049
6 18266
1 18501
106 18951
0 19335
177 20028
176 20694
171 20897
11 21235
34 21979
54 22219
# BEST TD SOLUTION: 23158
