# INSTANCE: InstancesTDTSP/NewTWinstances/inst_20_15_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 20
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 6000
# EXTRACTION TIME: 0.655
* 0 47738
* 0 15412
* 0.983 15376
* 1.061 15073
* 1.061 15072
* 7.02 15030
* 7.02 14962
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 14962
# NUMBER OF BRANCHES: 154545
# END TIME: 10.327
## Solution: 
20
234 0
200 1169
119 1540
37 2230
156 2898
160 3339
143 4390
185 5434
247 7009
14 7942
224 9177
222 10145
226 10465
211 11205
206 11589
85 11799
176 12570
145 13179
124 14061
62 14618
# BEST TD SOLUTION: 14962
