# INSTANCE: InstancesTDTSP/NewTWinstances/inst_100_18_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 100
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 300
# EXTRACTION TIME: 173.24
* 0.047 46556
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 46556
# NUMBER OF BRANCHES: 209
# END TIME: 173.302
## Solution: 
100
67 0
175 264
171 696
173 1118
195 1340
212 1767
208 2148
130 2497
79 2907
84 3119
70 3415
85 3868
213 4350
149 4943
158 5149
189 5356
148 5790
191 6083
65 6493
54 6822
24 7362
34 7805
128 8193
221 8694
226 9206
240 9553
68 9965
66 10268
209 10748
205 10974
241 11368
132 11518
211 12027
129 12399
254 13059
217 13389
216 13625
28 13894
220 14147
119 14244
251 14621
25 15030
244 15355
236 15588
246 15872
245 16171
198 16698
201 17260
207 18004
8 18959
9 19241
115 19371
6 19652
107 19973
1 20237
12 20574
114 20757
14 21069
239 21448
106 21916
111 22338
194 23010
179 23470
18 23979
137 24943
224 26208
52 27910
122 28235
49 28598
61 28870
242 28936
243 29194
123 29641
45 29775
124 30303
60 30714
159 31261
188 31891
160 32058
146 32455
153 32822
161 33027
192 33342
150 33903
163 34168
152 34454
167 34879
92 35780
99 36040
88 36539
41 37270
50 37628
228 38370
90 39639
93 40163
89 40774
91 41311
96 42138
190 44981
185 45600
# BEST TD SOLUTION: 46556
