500	5	3	5	1347678813.53653	48682.5991999999
18848	11982	54405	20270	95204	
115962	2474	28722	54729	29949	
79404	52635	112003	37434	26220	
84543	12049	4604	15836	85524	
8908	109919	48935	87052	60558	
25202	5528	47441	102978	85097	
39494	3616	29057	76142	48941	
12093	27810	27665	72721	27458	
16621	80338	7593	73933	37645	
96705	21007	67063	121639	64725	
111429	15317	103628	9013	22637	
74074	91356	13162	64524	76067	
88016	62092	31967	62940	89041	
66079	6999	38807	106461	51308	
29396	118593	81071	84368	102074	
116917	60116	7646	5062	35269	
25398	76992	48608	68982	72203	
47834	33871	21430	66655	46572	
4014	87806	10177	106010	58578	
9313	31062	58147	57404	81340	
75637	66598	89022	59697	48385	
48389	77151	122291	21218	1692	
7960	66317	88752	46860	15208	
5131	13680	7990	41935	22692	
60222	21617	84173	65533	66013	
43543	17067	84669	89720	56615	
35936	53261	67530	131393	54534	
88292	75352	18618	64863	42360	
42121	55527	62726	22522	112536	
1133	44641	47920	79509	51805	
36559	18627	52923	70016	17388	
35799	46494	20357	9024	71726	
24911	37593	37832	51252	28212	
28982	82506	36466	73267	124078	
57252	68775	84735	49578	7052	
103877	9452	18026	22112	40292	
2879	33391	29470	54373	58474	
33691	25184	80502	11006	60610	
24707	85827	95730	32170	21008	
91863	25296	86171	35641	63134	
4430	45045	8625	47057	15810	
58652	111997	1227	64906	97312	
37168	114760	19914	73826	62532	
100743	8682	37018	41902	27879	
66198	52271	25843	56116	49535	
57762	54725	27413	96546	8886	
8214	51925	35247	20012	35949	
107003	117248	15389	27364	56800	
762	97800	17931	15645	36296	
36355	31132	9260	16393	34084	
13184	16927	2583	60840	39640	
26332	94814	25934	27575	91511	
100865	72294	115460	59596	87087	
6980	52844	19539	70247	47957	
56962	65595	17439	63268	63929	
56800	59192	20631	29333	32084	
24555	66468	91282	65132	11397	
62675	50402	37053	91938	22233	
22128	41287	15959	63202	46523	
108055	56198	68007	93055	72717	
8494	71546	49363	76267	81728	
78032	90477	87291	56655	44613	
94354	55644	6315	14441	104349	
77797	39701	29059	62563	101647	
55506	82704	63363	37673	45224	
74309	69418	17759	108261	87754	
8259	26488	69590	44418	14536	
17250	95318	34398	75660	24932	
77917	15113	151021	23119	63679	
21584	2150	117440	81160	52824	
22610	29628	50153	63714	84729	
59165	66188	76545	6630	52681	
20667	8760	8420	2077	74724	
50069	98246	32814	13272	57295	
71716	80331	66071	70297	25243	
84900	78590	36296	86376	21944	
38828	19622	97863	82536	29248	
15385	65773	87165	58092	18950	
81697	70818	46549	18157	1086	
35801	103469	70985	13002	90062	
74347	79719	4380	83547	21080	
68702	76929	64275	67373	63098	
46582	68454	78681	5421	34290	
9025	42084	5131	62014	70750	
60643	51949	78460	32142	612	
1657	43020	34463	49117	68234	
86245	32715	18239	61090	58775	
2542	12256	49148	76130	42280	
56895	23881	63542	54120	52623	
13689	5199	17758	97283	5002	
31567	24052	104926	47870	75126	
93520	23495	23775	43672	22381	
100743	11125	60229	66608	41584	
42394	26391	10946	79459	47818	
73933	6698	99186	37084	32837	
19882	25493	38711	81607	40401	
40276	88408	36264	59012	72262	
46270	97831	34276	69340	130819	
84608	42161	10381	54171	32930	
70414	20523	12697	50546	42699	
7702	109964	76582	37034	69997	
59590	49658	101182	50265	5261	
65956	63199	29364	102802	36437	
3268	82400	111000	77126	35599	
97596	83963	111376	93828	56612	
10561	21538	41880	55175	26292	
36058	62140	92618	8997	96591	
405	336	77511	63394	7882	
59977	1648	66180	32518	15143	
91915	18977	98117	2291	8738	
44248	9396	15674	11003	70122	
31781	80005	3686	7276	69551	
49946	23714	84901	70930	2335	
80667	24340	20629	73225	91019	
46063	62288	100977	57975	76653	
72150	4548	112965	14813	98801	
89756	75771	48592	49488	34132	
58492	100337	44954	20866	41282	
41611	12089	11210	58347	116374	
56221	32214	70466	97920	28170	
15671	86004	87274	77519	39812	
53999	35103	19450	104118	2991	
11022	37961	106207	34226	74823	
74714	70101	8974	48842	61334	
18786	86545	57127	27239	42207	
26437	21519	39985	91643	33013	
68139	34825	21913	75597	88186	
71546	93451	62153	21255	18271	
53300	31123	50082	29849	15693	
76383	6405	14581	23347	35307	
91508	6643	76798	74507	39435	
7572	69673	7540	29207	6087	
56872	40037	100972	31818	67425	
59357	43030	44306	21152	52530	
8542	61005	82427	60390	39249	
40457	68937	55038	26831	60315	
56760	3946	47605	54268	3859	
80064	117817	30140	15488	28411	
42382	29353	75310	7036	48306	
10903	56918	76842	89289	5244	
92924	82423	16288	129646	78853	
44712	36956	52844	75181	76842	
86266	46152	52511	104789	22962	
92358	37193	93107	109861	67138	
61465	49599	84315	95601	70530	
13472	54205	35480	82774	50875	
57146	53576	54954	82132	2422	
52738	62087	33033	24916	21108	
5751	76470	34374	19636	52582	
61988	106887	83735	103140	26390	
83870	5294	82549	51562	61490	
