0.1	1988.38766	4.637956571	1972.75633	161.7966501	0	0	4.317	0	0.3209270477	0.08380022615
0.33	1988.38766	4.637956571	1972.75633	161.7966501	0	0	4.317	0	0.3209270477	0.08380022615
0.56	1988.38766	4.637956571	1964.82019	155.8766715	0.09	0.2876234913	4.38915	0.2608816201	0.3156806727	0.08079125538
0.79	1988.38766	4.637956571	1947.6387	159.9468287	0.53	0.702880078	4.62951	0.5060763805	0.3038521985	0.07918098821
1.02	1988.38766	4.637956571	1915.64261	141.3401948	1.27	1.043062701	5.06456	0.7149029223	0.2832311213	0.07935952319
1.25	1988.38766	4.637956571	1875.71263	142.2103164	2.24	1.295836378	5.54152	0.8640250941	0.2557087491	0.06740580138
1.48	1988.38766	4.637956571	1873.50664	143.3184472	3.4	1.746569509	6.13323	1.058198086	0.2543218551	0.06871309912
1.71	1988.38766	4.637956571	1838.56026	136.8405284	4.99	1.872151034	6.81153	1.018788521	0.2308687822	0.06342875943
1.94	1988.38766	4.637956571	1824.87439	124.8991823	6.95	1.914194717	7.59903	1.20412886	0.2218340834	0.05451016058
2.17	1988.38766	4.637956571	1821.76858	128.4411545	8.6	2.20192753	8.28877	1.223871146	0.2198986629	0.06217011491
2.4	1988.38766	4.637956571	1797.49894	134.72778	10.85	2.463367983	9.25658	1.445619508	0.2033508259	0.06367731328
