ILOG_CSV_FORMAT,1.1

GENERAL|NAMES,date,time,hostName,CPU,MHz,memory,search,comment,timeLimit,commandLine
GENERAL|KEYS,0,0,0,0,0,0,0,0,0,0
GENERAL,,,,,,,SchedulerLNS,,1.#INF,-search SchedulerLNS -result ResultRCPSP.csv -scenarii X:\dev\scheduler-papers\mista-2007\scenarii\RCPSP\scenario.csv

RESULT|NAMES, modeler, instance, modelParams, time, numberOfSolutions, acceptable, lb, ub, completion, objectiveSense, runId
RESULT|KEYS, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
RESULT, RCPSP, KSD/j120_1_1.rcp, , 180.672, 13, 0, 99, 105, 100, -1, 0
RESULT, RCPSP, KSD/j120_1_2.rcp, , 15.875, 11, 0, 86, 112, 100, -1, 0
RESULT, RCPSP, KSD/j120_1_3.rcp, , 45.875, 8, 0, 82, 127, 100, -1, 0
RESULT, RCPSP, KSD/j120_1_4.rcp, , 15.4688, 9, 0, 79, 97, 100, -1, 0
RESULT, RCPSP, KSD/j120_1_5.rcp, , 15.6875, 8, 0, 94, 112, 100, -1, 0
RESULT, RCPSP, KSD/j120_1_6.rcp, , 89.8438, 11, 0, 65, 84, 100, -1, 0
RESULT, RCPSP, KSD/j120_1_7.rcp, , 9.32813, 8, 0, 98, 118, 100, -1, 0
RESULT, RCPSP, KSD/j120_1_8.rcp, , 6.85938, 5, 0, 85, 112, 100, -1, 0
RESULT, RCPSP, KSD/j120_1_9.rcp, , 37.3438, 20, 0, 89, 112, 100, -1, 0
RESULT, RCPSP, KSD/j120_1_10.rcp, , 12.4063, 8, 0, 89, 109, 100, -1, 0
RESULT, RCPSP, KSD/j120_2_1.rcp, , 6.26563, 5, 0, 70, 88, 100, -1, 0
RESULT, RCPSP, KSD/j120_2_2.rcp, , 35.1875, 3, 0, 73, 75, 100, -1, 0
RESULT, RCPSP, KSD/j120_2_3.rcp, , 11.9219, 8, 0, 78, 93, 100, -1, 0
RESULT, RCPSP, KSD/j120_2_4.rcp, , 11.6719, 9, 0, 88, 95, 100, -1, 0
RESULT, RCPSP, KSD/j120_2_5.rcp, , 11.3594, 10, 0, 91, 103, 100, -1, 0
RESULT, RCPSP, KSD/j120_2_6.rcp, , 22.7188, 3, 0, 75, 93, 100, -1, 0
RESULT, RCPSP, KSD/j120_2_7.rcp, , 7.09375, 6, 0, 84, 90, 100, -1, 0
RESULT, RCPSP, KSD/j120_2_8.rcp, , 8.375, 4, 0, 77, 83, 100, -1, 0
RESULT, RCPSP, KSD/j120_2_9.rcp, , 7.92188, 4, 0, 92, 95, 100, -1, 0
RESULT, RCPSP, KSD/j120_2_10.rcp, , 10.5469, 11, 0, 79, 97, 100, -1, 0
RESULT, RCPSP, KSD/j120_3_1.rcp, , 9.23438, 6, 0, 79, 80, 100, -1, 0
RESULT, RCPSP, KSD/j120_3_2.rcp, , 0.015625, 2, 1, 88, 88, 100, -1, 0
RESULT, RCPSP, KSD/j120_3_3.rcp, , 0.015625, 2, 1, 100, 100, 100, -1, 0
RESULT, RCPSP, KSD/j120_3_4.rcp, , 0.0625, 2, 1, 71, 71, 100, -1, 0
RESULT, RCPSP, KSD/j120_3_5.rcp, , 6.1875, 4, 0, 81, 84, 100, -1, 0
RESULT, RCPSP, KSD/j120_3_6.rcp, , 0.015625, 2, 1, 102, 102, 100, -1, 0
RESULT, RCPSP, KSD/j120_3_7.rcp, , 0.0625, 2, 1, 93, 93, 100, -1, 0
RESULT, RCPSP, KSD/j120_3_8.rcp, , 0.03125, 2, 1, 77, 77, 100, -1, 0
RESULT, RCPSP, KSD/j120_3_9.rcp, , 0.015625, 2, 1, 86, 86, 100, -1, 0
RESULT, RCPSP, KSD/j120_3_10.rcp, , 0.015625, 2, 1, 103, 103, 100, -1, 0
