50	20	3	20	573550939.749674	19426.9288
35265	15267	51671	9455	18057	8126	37328	66974	57155	12548	47904	27252	20307	19638	26531	17158	52714	79254	15898	116337	
18467	17251	32257	108471	74510	49578	75169	63242	58783	52016	5939	76642	37754	15458	89951	1120	40730	74100	23216	20145	
26415	44739	89864	80088	66699	86999	69666	83262	106039	24077	29177	11207	100613	13722	42783	133403	66634	31045	35879	18488	
15782	1835	15673	71876	50971	71623	51691	94520	84665	18038	61548	100629	13948	77048	48002	77105	35951	90112	32649	123702	
77315	107031	21993	272	54972	82713	53581	10250	35621	26844	28869	3186	105458	98308	59638	40262	67481	69486	57120	27492	
46861	44376	65516	23492	59059	49003	53941	78428	32723	80282	86326	87911	127307	27376	42756	56577	71835	31858	34167	59516	
22797	67137	10603	70647	115381	31930	45481	57307	50285	2866	33991	59642	77248	49103	34107	13697	54664	19016	32025	78474	
5110	45130	66569	82014	102475	4370	59292	100690	101651	111541	45874	45102	79355	64490	20124	15597	68840	87210	1670	94511	
2665	124128	40326	1182	26346	60580	53230	54065	25008	126742	51423	20002	91102	64012	40690	83677	56961	53943	49664	45568	
53974	62456	20671	3166	39040	53870	1267	77383	31491	50808	20466	28025	63618	37588	31972	13119	28229	35876	7843	2713	
59182	38808	38970	30228	18337	7274	13834	61486	49892	73720	85068	15569	28459	85903	50041	98424	35567	58770	30910	36281	
1802	3040	42785	25692	86001	135974	44117	85632	69569	31039	26422	22383	33820	93887	48779	98447	35888	88412	60137	114746	
3630	41870	67608	89151	47299	104746	55199	66199	15751	16174	35283	28927	15121	52007	42674	1673	563	59076	75675	50107	
1782	17573	121764	52798	6399	27940	94117	68373	49324	29915	70696	41841	98503	68652	68801	61780	25146	88525	72975	44407	
38514	5746	59846	102522	75338	28741	93007	50777	59628	100787	84645	44836	77729	29873	58252	83269	22862	19489	97661	1394	
24829	74472	78395	45065	40164	14853	77058	85537	69443	123004	17079	48916	14312	1240	30273	23165	22367	51833	24732	38694	
79305	52010	54572	9812	54528	2803	24168	89086	68182	79289	89424	41072	52181	84076	9664	95152	64472	13657	26598	113361	
89154	65425	57760	16900	10002	55280	45072	30374	20370	96506	110845	41657	25578	90974	44606	11782	31903	10836	2567	44078	
100436	39224	10690	28877	19839	99795	75751	10996	70412	27434	39602	45332	32724	91383	11025	15051	101043	40998	80288	99553	
69113	22711	88423	51269	86546	34142	9509	99591	66615	35256	17146	117683	104581	27552	28069	86771	657	121217	70437	37130	
42514	43920	43764	43842	10466	66982	92786	57548	17154	24009	22707	21983	92299	94908	9876	97365	77124	42091	78383	45535	
40538	85094	49536	3034	45596	7524	55402	33736	34117	50210	5517	19119	75846	11035	58608	38522	3380	5918	4515	51877	
98103	21940	93447	35646	50888	50679	72784	67746	61366	15662	13769	23634	20929	24633	12543	48711	68519	62411	41605	49834	
60807	35647	48154	68192	20217	26023	700	10604	12445	79386	1787	78422	84312	67270	20035	63174	9831	62669	33944	76936	
63533	81556	21082	29095	35794	84546	18149	25417	40267	14985	28231	21976	96721	13318	6828	37665	19196	51255	14557	24403	
101560	83608	26548	4553	68790	20736	82424	106269	81845	82076	42219	54090	82712	2904	38653	58324	9656	87425	8524	49966	
42503	88497	41530	82833	2194	718	65018	31492	12006	40632	84709	69823	7577	20237	88305	114687	5450	11801	36098	16595	
105682	755	51846	65393	77736	8729	25316	55376	96025	55793	82534	71426	127167	15747	38081	20092	1538	74627	78021	23255	
56235	11367	27368	6747	48814	55283	27471	51681	77574	37577	102848	97453	28900	65404	77764	34252	19580	6988	6239	106427	
82193	100306	45744	53730	38526	61331	6711	136149	62269	113754	62649	49696	97690	75169	2555	102799	29365	61258	48660	28942	
5611	26926	73187	104672	96032	54475	14765	79848	25161	101169	45104	41088	13429	12210	28665	30483	100393	112795	97508	81270	
28015	45949	91844	87121	65415	46128	83138	73926	71434	62428	29627	51367	73860	44037	101117	12406	42347	26713	438	52317	
68825	76646	45895	45182	36476	45859	6890	87462	43486	86688	16936	106784	105168	50761	58127	45117	35535	105188	32171	104428	
39745	33351	76660	27663	11327	93223	9855	30320	64121	6807	52565	20512	29002	60048	41267	15102	18518	12840	6845	119003	
91619	77701	15941	68258	68035	61513	66921	95228	91245	59539	65153	41641	49500	45518	922	2647	17019	93405	32906	110981	
11204	114374	100647	3834	67515	25234	94493	54789	26734	108601	34958	101049	29993	24860	53976	83825	3484	64002	54779	48004	
106153	75671	143526	17212	99562	23331	44780	85293	82439	37055	50872	40932	70901	17672	69189	85311	5899	16316	25084	2995	
69308	29340	30037	59612	58945	74622	17550	15757	45226	1554	34512	45630	43422	71299	43835	81246	43963	31494	95380	61248	
56567	75656	13104	25969	67157	82746	19635	17963	83519	55076	41755	18344	25850	89417	30478	5797	76542	59169	3060	85576	
77151	4408	45931	91380	101688	39180	64303	67517	82909	58295	25954	86148	115684	12904	4497	65998	54323	14116	9015	72111	
13274	49105	6679	62808	38427	3398	75679	70104	2341	74727	77149	14717	66320	1327	45949	67191	31057	68807	84468	59208	
11411	11588	4275	54716	51278	104264	94710	49484	64540	99340	73980	68996	126735	70302	68324	7395	53517	58952	24703	22357	
75339	65428	68185	47649	83048	76727	97919	10640	38330	110767	18648	67351	31996	50450	37901	59003	4479	5008	32065	12295	
89915	46336	54023	72919	22401	14566	20798	520	40481	35028	98786	80110	52077	26388	75910	84756	58355	38114	425	29118	
37783	41714	32292	65888	79767	49151	9577	32084	51574	77139	97018	21313	20330	44938	77029	5327	27869	33167	14296	36018	
90179	2745	19976	94845	9195	136496	9950	28622	11869	66351	33009	12842	92473	12774	97805	32416	3602	46090	48467	30850	
14488	39258	79893	61917	49082	52388	11368	125726	94219	85564	39192	90811	47487	4920	46302	81433	83905	69510	45299	1477	
20115	36961	69200	119747	80174	49275	51099	30804	29917	88072	91605	20813	70983	38118	112502	140840	42680	57339	21553	45212	
99673	32983	53713	65459	28370	47822	24045	50725	61152	51135	49546	29343	33309	45110	20144	75169	10631	84193	82099	35246	
54932	12432	30994	67045	81869	11603	16605	61	73305	52873	66804	44329	32507	59376	3054	81595	11609	31773	33891	40725	
