50	20	3	20	573550939.749674	19426.9288
25764	11314	68576	10785	20435	7116	33819	37765	83416	13999	38489	19785	15248	16383	21606	18276	54291	84006	16576	92325	
20704	22894	32262	80906	66565	95375	54513	54984	62107	24966	6979	120738	36269	15092	65014	880	44116	52680	18961	14655	
36505	41009	113649	76320	91650	84406	96279	51726	86305	14489	59596	6762	59889	7983	50125	104334	70319	33940	36947	25753	
15408	1849	21322	72355	79798	55485	48493	110455	99106	16442	55353	109571	16391	40036	46346	54728	47283	67042	53865	121623	
69943	71521	29357	440	59332	76789	68763	8780	31425	23655	31555	1998	74944	102347	41264	119217	101279	84045	73259	28741	
37069	37269	56548	27149	49150	55841	66640	50717	15079	85609	80213	70774	53956	23519	50413	105391	74849	56809	29105	57264	
16249	66277	8152	61105	111642	68012	56277	54616	41338	2507	48423	65735	80329	98915	32833	18667	64411	18375	43622	67127	
6950	44064	85791	63567	117260	6095	117951	78961	101089	118665	47618	60441	70301	84120	16035	22016	124074	88899	2906	86107	
2038	124575	44982	1561	30415	65099	33146	48998	13562	95701	103035	15380	87260	38057	44113	120557	67095	76875	53144	49946	
53285	56460	15845	3867	52144	84517	840	83595	45698	107805	35229	32238	87000	30926	23507	10551	38409	45466	9970	3755	
44260	28950	39373	33092	20572	4144	14109	75636	53168	62681	105038	27013	28726	91625	49816	99185	41957	60438	34230	27357	
1603	3015	96671	28750	73451	80394	50254	109100	76425	16463	34779	23319	40350	80408	51311	35623	59202	90540	94546	77048	
3648	53569	66584	76659	75313	71608	58319	95302	14246	15600	59954	27223	11226	53914	38041	3282	473	30527	90095	69394	
1839	13649	99025	48159	6385	40490	74987	49729	69345	32145	75460	55147	78349	59511	101315	106534	28608	97340	81866	32180	
61421	4478	55887	84932	90535	49092	85818	66429	55978	70751	107019	54803	77279	40473	95398	73979	9663	19516	87701	1278	
24742	82280	74645	49672	42497	17470	86343	76927	66518	64158	16047	84575	11740	1238	22698	27397	26560	64407	25654	53591	
65672	42002	39198	15704	54785	2478	27389	95891	70940	60643	87503	41082	38783	83711	11539	68967	59901	14170	23240	86213	
91193	49893	38753	12112	12544	37799	75153	22301	27004	60150	96725	39812	16570	80032	29680	25085	49667	13190	2773	76163	
79224	52348	12507	25464	26053	85710	100903	8074	38584	26903	45745	47994	22125	96547	14857	23093	83686	95996	67429	86433	
67279	37759	70714	54155	75480	24225	7857	79131	83834	21284	17372	119488	77329	34892	35644	80716	535	91217	68566	42089	
39169	73615	31222	41479	9880	50847	79244	60994	22265	25902	42713	22221	53864	74870	13988	96153	102551	56575	87195	45309	
70321	43256	53420	4855	51000	9268	55330	39801	31665	53493	6764	10451	90978	13775	99932	39636	5546	5456	2942	60251	
90519	29654	59809	22997	61028	77837	110104	38772	72624	18610	20653	17168	18341	35818	11528	104473	108122	80604	39247	53892	
64608	32721	36041	110350	23016	13288	1021	6898	12954	96636	3708	69419	70327	61034	24056	56730	11578	48353	39692	83347	
54188	83096	18576	34006	34357	78296	17694	18614	58564	16867	52787	32764	62940	11308	7489	43791	17461	37565	22062	17687	
96430	68371	14219	6270	65166	20085	60596	113925	83693	64660	57448	42361	43886	1513	40415	59536	7188	77415	10941	64109	
43925	54501	55056	91883	1584	1624	65684	35888	9748	35566	88264	64496	5325	21810	74309	101202	5342	11085	60512	17854	
92153	1555	39205	68315	73977	8068	35676	45258	78052	89881	72671	89875	101119	15077	34502	27280	1939	86485	81966	20371	
109546	10019	32158	12901	43813	42329	36416	44939	72793	48067	91562	67800	25909	50522	94858	33599	14860	8842	5423	73584	
85049	63414	50604	32831	29964	41934	4999	94811	48322	100665	48328	63045	62342	86875	2205	84300	38253	59546	45374	30546	
6950	29564	71696	55626	56182	42429	13014	85561	20766	106338	41755	37762	20161	11969	38433	34092	134800	71179	68558	87574	
26656	34083	86744	94800	50090	69143	86198	74472	107069	61201	21239	38390	85359	38947	79681	10439	65812	38505	418	62792	
86103	96649	53566	40634	34801	80602	7456	88010	45922	83777	24545	72806	102895	49337	50010	31632	26443	56850	46070	79500	
44339	31565	108276	41110	10037	78443	7830	32443	87159	8373	47890	26975	29752	60472	30278	15485	11847	22706	10438	64782	
100260	87057	19964	39997	53284	56741	85176	98794	87873	58031	55741	60268	64934	61562	784	2796	29069	69496	33888	99923	
10956	95987	76113	3978	66812	29908	57436	50148	30386	98344	34643	116610	40753	26076	47449	43557	5056	76141	83297	44629	
39364	19180	111903	18979	88446	28595	41406	60179	84949	47190	46708	48826	116718	24611	26359	109841	9081	17227	27182	4352	
55821	34875	26308	69291	76586	91818	21975	11161	34380	2536	33628	74313	72553	94089	55770	63966	56660	27443	92534	70727	
70151	105980	13765	30890	84362	91492	25581	13649	48799	63866	40486	24956	20056	90887	30577	4919	40149	49903	2598	57415	
87624	5103	40022	82238	73902	26485	78501	96494	107295	65181	34534	88034	128276	9694	6502	89940	86914	15774	8052	85042	
20450	44728	6221	70283	35384	5404	85918	70006	1252	100747	61088	18561	92785	1316	83791	51350	24925	95094	58936	50325	
15549	11991	5810	46553	46295	71710	45124	46173	62048	96004	63934	99177	98341	51863	57837	13331	52513	65109	32066	24880	
80890	74337	76116	44508	66190	60286	146878	18085	38506	80377	24333	69440	51820	80522	34364	62649	4717	9297	33626	15080	
40056	48801	53677	72561	32634	10108	15247	552	38486	36702	86511	36311	63552	24470	55491	79302	77255	30766	268	25166	
45622	31545	19242	76587	117609	65220	8009	24138	59832	63730	81835	38097	11791	71773	71462	7958	28963	28772	18419	30542	
87082	2589	31444	55850	7610	116266	12735	27399	16656	89877	40332	14537	94370	10215	64887	42679	4030	46387	82276	36998	
10816	35780	72933	58116	65918	93935	12510	122502	76036	91199	43011	106572	25851	4466	27956	90000	87810	62330	62743	2360	
19187	38305	66209	115128	91321	42538	51130	30433	39301	86104	50112	23663	61034	37861	133344	117638	44911	41098	14693	68904	
78503	50850	54302	73618	41932	46614	20849	39739	37973	67661	81073	28245	28692	52176	27114	69396	12392	57457	104508	57158	
118710	13821	19530	42588	87292	9594	25107	85	80678	44209	98774	36455	26081	38881	3112	70499	11429	33999	26217	38538	
0	75896	273318	84807	754340	76154	1139278	86315	1600166	49368	2016836	115206	2536923	67293	2969723	67938	3419070	84835	3825965	78899	4190460	100955	4603374	78110	5023661	122302	5455716	83331	5817259	59356	6183685	106509	6583207	100344	7002863	84147	7405144	82479	7799212	67557	8082301	124064	8528664	82446	8995389	58505	9318746	88596	9682684	93903	10097390	99101	10332142	104548	10789899	74570	11139325	101404	11540451	77336	11909447	78466	12342890	104874	12681344	78661	13076708	115869	13444693	115806	13928419	66151	14389050	79448	14876664	106804	15326401	98065	15802187	64066	16168624	75503	16487364	88798	16909963	65195	17336561	88667	17717060	100152	18223943	99416	18560630	84320	18944318	97666	19371232	66003	19724319	79509	20248521	113508	20649235	124992	21024182	106581	21485397	102083	21875460	73063	22264531	123819	22692390	76683	23103281	124536	23498994	115996	23872105	107400	24322691	55878	24778748	81924	25080273	64152	25470987	101579	25852884	90076	26104092	94526	26482367	71247	27016574	79074	27425841	91399	27786754	83344	28097158	117751	28464559	87591	28813449	83822	29185563	114698	29613158	84701	30095867	120129	30473298	62236	30859051	86773	31361778	90337	31809413	71328	32271859	59247	32578393	77922	32967516	107890	33418869	93228	33889215	83748	34362744	72048	34771592	89114	35075199	92634	35497622	78707	35787889	79838	36189588	87890	36520348	87776	37007328	80706	37393182	63532	37792590	101833	38166906	103255	38566576	91221	39012435	46089	39541688	87577	39967206	65381	40283142	133837	40688344	65338	40845859	74153	41142556	76590	41479134	90389	41920248	108443	42363717	79060	42778379	73490	42990371	89179	43406418	96182	43832609	90046	44221818	89669	44612237	88564	45006742	78973	45459168	114652	45937689	119371	46418502	98639	46804779	88789	47236311	103298	47549539	88012	47922448	84356	48317732	68974	48710447	66390	49047590	72522	49486889	73791	50015391	85401	50454384	51870	50731941	96448	51216675	95201	51695806	78371	52113782	63745	52426507	101265	52793837	65797	53175516	89386	53479705	123462	53944359	105992	54202499	90779	54554827	84047	55024871	64288	55432662	104758	55865957	62935	56331902	66436	56611480	104900	56971547	79092	57394540	54537	57742334	53907	58062145	101980	58558360	63799	58894905	37952	59228973	63772	59674858	70683	60046340	73494	60462057	83695	60781398	99566	61180257	107613	61703178	86895	62157173	89531	62434455	84455	62813411	88484	63248679	65131	63585609	62973	63940812	87840	64286056	91532	64796793	87649	65208857	89471	65610010	83621	65955909	87250	66249000	68116	66562172	96818	67030413	99317	67513855	96903	68051131	102282	68388375	115256	68847387	73816	69316048	85019	69688372	105920	70153184	86817	70610119	83574	70958597	72246	71294942	101182	71723237	61684	72144822	74732	72553486	75779	72888110	92252	73281104	103692	73641213	81343	74100308	75514	74552603	79305	74895899	51802	75314867	62548	75541971	70314	75934521	91687	76257734	85323	76619766	96721	77023991	85059	77344774	85534	77888281	118244	78258708	109509	78619285	103791	78981311	76894	79419269	132053	79873807	80311	80276070	112393	80640489	64674	81012169	93887	81398517	102940	81930505	86402	82378032	106830	82865013	83608	83304678	79885	83746329	98261	84117881	107381	84570451	95514	84974639	73920	85467745	72971	85884838	74380	86340298	121459	86817244	71637	87171137	74819	87642283	103932	88132494	105009	88614523	97977	89080359	70927	89425427	81744	89795760	118308	90220196	95120	90597169	82447	91092896	96076	91540180	75731	91910651	97317	92288151	77725	92732888	86078	93167815	114139	93517629	62268	94007853	93826	94415032	82755	94801149	107384	95251623	58583	95572756	47888	95905530	115222	96470656	65585	96832478	81579	97238475	93475	97609572	108488	98006784	85182	98416673	79836	98846413	89538	99265481	127513	99709200	65222	100089247	84086	100476572	81761	100806125	110583	101268503	79792	101681763	74114	102073190	103321	102493731	110169	102879059	72626	103294396	73430	103692630	60958	104095771	99954	104516384	96218	104965933	93438	105419512	55039	105767663	88292	106141931	81420	106460305	52956	106854425	94299	107358411	81405	107862403	77735	108286972	92213	108671989	108242	109163310	52964	109454704	105182	109782139	73166	110197329	66100	110616695	66466	110964065	67176	111307799	85685	111581493	93702	112017940	69021	112451550	105020	112856921	101735	113293056	122820	113668033	95390	114138392	80137	114640114	60735	114865628	81862	115269691	87497	115621585	74047	115990738	84498	116435870	74712	116817899	119977	117300118	82908	117680190	98226	118073649	90746	118521449	58622	118892301	101995	119372307	84403	119722216	98603	120089779	88987	120576767	75562	120990937	105798	121352708	74934	121735333	81371	122138055	97297	122577591	90360	123017772	98886	123365748	74786	123706894	73635	124121431	93044	124461514	81201	124811061	76502	125229571	96853	125631229	78615	126034350	92610	126450451	133717	127029123	54313	127446741	102576	127760370	67173	128041165	79163	128451257	74305	128839459	112991	129265731	97653	129614055	100333	129950455	62548	130296932	107194	130779721	57202	131217858	46545	131538669	82562	131898553	94874	132269116	102356	132750934	76243	133225249	52093	133596106	100234	133990679	66631	134398850	78555	134697071	83573	135024254	102440	135488186	78177	135771197	66509	136121123	91627	136633059	84857	137003155	85204	137376744	83317	137700409	73838	138057756	84897	138489184	94408	138875733	63940	139235125	120230	139718706	110087	140024313	100719	140379942	93528	140891233	85488	141115543	104877	141519173	97558	141956555	100032	142447139	64164	142839384	135138	143158379	94777	143645069	116157	144172629	86689	144497883	93241	144972768	78617	145453129	70187	145822809	66498	146182595	58619	146583183	90821	147066387	74174	147413396	111144	147774629	101659	148153203	83713	148578970	82701	149019742	88721	149456768	75815	149764051	92877	150210110	96151	150605842	84658	151163864	69927	151567925	75655	151930272	94169	152288894	67186	152627197	75133	152973873	102691	153362643	93446	153697368	70603	154121590	111879	154683534	109762	155145118	82917	155534548	101796	155993045	102622	156407942	88108	156818047	90341	157161541	92921	157548535	70555	157941234	88002	158295971	63105	158657270	86027	159027175	116876	159615197	104914	160130436	71158	160550679	80462	160902812	101970	161352841	105591	161726333	82182	162013065	66001	162361844	100689	162740505	111838	163208582	84028	163543015	89254	163907564	81460	164194989	72280	164494196	101893	164933111	74949	165272320	98033	165707126	86614	166111304	110201	166564401	91279	167032456	107438	167495181	85787	167819097	72716	168218939	109189	168640199	119982	169063783	83129	169423030	105117	169969282	85501	170416972	94142	170977303	77577	171475555	98897	171867282	67617	172267228	101704	172726637	106355	173086139	91003	173481718	103425	173883969	85416	174282157	80633	174686011	84621	175154691	130266	175629456	91635	176043527	90895	176325372	104975	176696820	77222	177075309	106648	177466971	98605	177814058	111334	178207866	59487	178533484	75159	178892078	89651	179237469	114470	179759600	67710	180131688	103225	180611296	107754	181054713	92304	181426906	90287	181859518	86773	182234430	70179	182549124	84049	182958718	83177	183299269	70866	183746970	75844	184118079	59645	184336220	84732	184852904	75277	185167547	82249	185593130	112099	185952094	128887	186553370	113772	186928507	89159	187318976	111218	187746473	73922	188062536	102772	188401810	78733	188727508	93934	189097927	105761	189446456	81850	189841846	99043	190305185	61713	190646997	104509	191145750	73961	191557706	85044	191930182	74725	192359387	56754	192715996	44662	193042110	90664	193452364	67315	193976857	118884	194384661	101197	194793227	85609	195132896	72238	195577500	78611	196006679	92787	196316625	73644	196654144	97454	197065954	92614	197448127	96591	197915798	94309	198286580	105795	198716533	105090	199149737	66756	199451689	120132	199982646	70177	200398546	95438	200816332	76857	201065630	62666	201505105	105336	201869082	93117	202232978	85329	202671542	74389	203111687	53802	203480703	76787	203890150	77682	204329437	109375	204767428	106657	205173713	79430	205524263	97125	205985844	94531	206352557	53502	206789617	66258	207099147	87390	207541301	70722	207898124	88576	208222333	91856	208515472	79184	208871573	88703	209229517	96764	209564406	94371	209956187	118231	210352764	93084	210716459	55955	211062139	74504	211468598	81440	211762521	62944	212179411	77424	212498848	95630	212977967	88572	213414406	71978	213807567	98219	214174309	95491	214524867	82893	214879887	75200	215441878	88403	215861612	95773	216216992	100760	216846949	94357	217212946	94604	217490203	109935	217844455	104502	218148359	90147	218652932	76285	219119915	74982	219488583	70371	219872177	48243	220284525	117706	220771004	89399	221106540	98004	221529876	112419	222020684	83677	222363276	106734	222901556	46574	223282639	98031	223792135	68171	224184363	101605	224501343	126269	224959382	119847	225456542	54945	225824485	103654	226248194	77600	226649405	75155	227105023	104715	227592152	59586	228072527	95690	228555453	85523	228882473	88501	229276933	112714	229672062	80332	230142368	77152	230490034	95388	230951560	112390	231303506	97807	231718140	75541	232153902	90315	232386394	113040	232936095	96536	233243730	70123	233663179	116238	234093351	93056	234513001	105001	234861664	84283	235318481	68052	235610077	88182	236007889	106119	236425483	78311	236758532	120162	237238120	100938	237653807	108182	238120630	71333	238466680	74536	238891970	84356	239216110	95460	239660407	81790	240051552	66129	240485412	84648	240921176	104703	241265583	100973	241676629	92473	242114124	71771	242441267	126112	242980223	106541	243423470	94430	243918587	82350	244265581	79979	244713740	80381	245065083	55144	245507082	109450	245991961	76551	246442914	94519	246840807	97488	247262496	119731	247731555	92395	248295990	84308	248763929	86607	249113740	83340	249581573	74395	250083751	109383	250548372	85265	250957528	114524	251434012	103489	251812904	103014	252209271	109548	252520849	74793	252854772	77784	253242807	80317	253594043	66066	253862851	60966	254195182	63167	254489244	106686	254952621	131143	255359543	74250	255771039	108224	256154767	95728	256568579	95397	257021433	104681	257352761	68928	257746620	88688	258183792	106413	258588138	86213	258955005	55166	259401082	90723	259873522	78185	260241184	96483	260713512	84358	261072999	80854	261363509	88025	261689620	108528	262075072	99954	262388795	140645	262811996	101201	263256320	81217	263685722	82239	264071621	106305	264472125	79729	264881388	97201	265346889	84530	265789300	104544	266168477	108464	266580064	89814	266944486	90683	267452300	68153	267885817	75277	268271292	98567	268772971	68843	269077575	99275	269438327	97448	269827095	104420	270200515	75017	270563892	105836	270994003	140267	271474956	60206	271820339	83658	272268156	109038	272608706	80494	272973571	100083	273314870	94248	273602793	85506	274028967	82121	274449922	55424	274790579	90987	275144700	106713	275587070	90571	275975812	61566	276270211	80798	276587551	95498	276930720	79435	277304240	98388	277634353	100300	277995802	110072	278375315	76940	278747911	102212	279140786	128735	279499801	90648	279824893	96727	280280677	107955	280757158	56644	281093259	96936	281582585	114395	282089438	97096	282428785	87743	282837719	74030	283186326	81740	283564448	77025	283870425	71420	284350582	95218	284862893	94667	285335227	97850	285827910	85680	286205691	103234	286647375	99912	287052868	69829	287506658	98299	288001277	102879	288367457	86457	288603901	86547	288977113	102548	289458606	83121	289821813	108230	290289381	60501	290709449	101094	291080370	97759	291439397	54197	291888120	116855	292361349	55081	292666027	92590	292982097	94949	293464305	100907	293877186	51997	294291046	102601	294646158	108840	294889950	63679	295386237	75310	295798465	123339	296084472	83357	296530044	106095	296996979	80217	297438341	79846	297739326	87655	298093257	46435	298466494	78165	298855838	95467	
