Field|NAMES,ModelName,InstanceName,Parameters,TimeLimit,CostLimit
Field|KEYS,1,1,1,0,0

SingleMachineEarliTardi,SKS/sks524l.txt,,300,-1
SingleMachineEarliTardi,SKS/sks524r.txt,,300,-1
SingleMachineEarliTardi,SKS/sks525e.txt,,300,-1
SingleMachineEarliTardi,SKS/sks527q.txt,,300,-1
SingleMachineEarliTardi,SKS/sks538l.txt,,300,-1
SingleMachineEarliTardi,SKS/sks544b.txt,,300,-1
SingleMachineEarliTardi,SKS/sks545s.txt,,300,-1
SingleMachineEarliTardi,SKS/sks555a.txt,,300,-1
SingleMachineEarliTardi,SKS/sks576l.txt,,300,-1
SingleMachineEarliTardi,SKS/sks587s.txt,,300,-1
SingleMachineEarliTardi,SKS/sks526u.txt,,300,-1
SingleMachineEarliTardi,SKS/sks543k.txt,,300,-1
SingleMachineEarliTardi,SKS/sks545z.txt,,300,-1
SingleMachineEarliTardi,SKS/sks556u.txt,,300,-1
SingleMachineEarliTardi,SKS/sks563a.txt,,300,-1
SingleMachineEarliTardi,SKS/sks564g.txt,,300,-1
SingleMachineEarliTardi,SKS/sks565a.txt,,300,-1
SingleMachineEarliTardi,SKS/sks566f.txt,,300,-1
SingleMachineEarliTardi,SKS/sks568x.txt,,300,-1
SingleMachineEarliTardi,SKS/sks585x.txt,,300,-1
SingleMachineEarliTardi,BKY/bky100_21.txt,,600,-1
SingleMachineEarliTardi,BKY/bky100_33.txt,,600,-1
SingleMachineEarliTardi,BKY/bky100_65.txt,,600,-1
SingleMachineEarliTardi,BKY/bky100_66.txt,,600,-1
SingleMachineEarliTardi,BKY/bky100_75.txt,,600,-1
SingleMachineEarliTardi,BKY/bky100_129.txt,,600,-1
SingleMachineEarliTardi,BKY/bky100_178.txt,,600,-1
SingleMachineEarliTardi,BKY/bky100_199.txt,,600,-1
SingleMachineEarliTardi,BKY/bky100_251.txt,,600,-1
SingleMachineEarliTardi,BKY/bky100_298.txt,,600,-1
SingleMachineEarliTardi,BKY/bky200_3.txt,,1200,-1
SingleMachineEarliTardi,BKY/bky200_4.txt,,1200,-1
SingleMachineEarliTardi,BKY/bky200_64.txt,,1200,-1
SingleMachineEarliTardi,BKY/bky200_74.txt,,1200,-1
SingleMachineEarliTardi,BKY/bky200_107.txt,,1200,-1
SingleMachineEarliTardi,BKY/bky200_218.txt,,1200,-1
SingleMachineEarliTardi,BKY/bky200_219.txt,,1200,-1
SingleMachineEarliTardi,BKY/bky200_265.txt,,1200,-1
SingleMachineEarliTardi,BKY/bky200_269.txt,,1200,-1
SingleMachineEarliTardi,BKY/bky200_286.txt,,1200,-1
