ILOG_CSV_FORMAT,1.0,,,

ILOG_DATA_SCHEMA,MASC,0.9,,

RESOURCE|NAMES,RESOURCE_ID,NAME,CAPACITY,TIME_ORIGIN
RESOURCE|KEYS,1,0,0,0
RESOURCE|TYPES,int,string,int,int
RESOURCE,0,,1,0

ACTIVITY|NAMES,ACTIVITY_ID,NAME,SETUP_TYPE,
ACTIVITY|KEYS,1,0,0,
ACTIVITY|TYPES,int,string,int,
ACTIVITY,0,,-1,
ACTIVITY,1,,-1,
ACTIVITY,2,,-1,
ACTIVITY,3,,-1,
ACTIVITY,4,,-1
ACTIVITY,5,,-1
ACTIVITY,6,,-1
ACTIVITY,7,,-1
ACTIVITY,8,,-1
ACTIVITY,9,,-1
ACTIVITY,10,,-1
ACTIVITY,11,,-1
ACTIVITY,12,,-1
ACTIVITY,13,,-1
ACTIVITY,14,,-1
ACTIVITY,15,,-1
ACTIVITY,16,,-1
ACTIVITY,17,,-1
ACTIVITY,18,,-1
ACTIVITY,19,,-1
ACTIVITY,20,,-1
ACTIVITY,21,,-1
ACTIVITY,22,,-1
ACTIVITY,23,,-1
ACTIVITY,24,,-1
ACTIVITY,25,,-1
ACTIVITY,26,,-1
ACTIVITY,27,,-1
ACTIVITY,28,,-1
ACTIVITY,29,,-1
ACTIVITY,30,,-1
ACTIVITY,31,,-1
ACTIVITY,32,,-1
ACTIVITY,33,,-1
ACTIVITY,34,,-1
ACTIVITY,35,,-1
ACTIVITY,36,,-1
ACTIVITY,37,,-1
ACTIVITY,38,,-1
ACTIVITY,39,,-1
ACTIVITY,40,,-1
ACTIVITY,41,,-1
ACTIVITY,42,,-1
ACTIVITY,43,,-1
ACTIVITY,44,,-1
ACTIVITY,45,,-1
ACTIVITY,46,,-1
ACTIVITY,47,,-1
ACTIVITY,48,,-1
ACTIVITY,49,,-1
ACTIVITY,50,,-1
ACTIVITY,51,,-1
ACTIVITY,52,,-1
ACTIVITY,53,,-1
ACTIVITY,54,,-1
ACTIVITY,55,,-1
ACTIVITY,56,,-1
ACTIVITY,57,,-1
ACTIVITY,58,,-1
ACTIVITY,59,,-1
ACTIVITY,60,,-1
ACTIVITY,61,,-1
ACTIVITY,62,,-1
ACTIVITY,63,,-1
ACTIVITY,64,,-1
ACTIVITY,65,,-1
ACTIVITY,66,,-1
ACTIVITY,67,,-1
ACTIVITY,68,,-1
ACTIVITY,69,,-1
ACTIVITY,70,,-1
ACTIVITY,71,,-1
ACTIVITY,72,,-1
ACTIVITY,73,,-1
ACTIVITY,74,,-1
ACTIVITY,75,,-1
ACTIVITY,76,,-1
ACTIVITY,77,,-1
ACTIVITY,78,,-1
ACTIVITY,79,,-1
ACTIVITY,80,,-1
ACTIVITY,81,,-1
ACTIVITY,82,,-1
ACTIVITY,83,,-1
ACTIVITY,84,,-1,,,,
ACTIVITY,85,,-1,,,,
ACTIVITY,86,,-1,,,,
ACTIVITY,87,,-1,,,,
ACTIVITY,88,,-1,,,,
ACTIVITY,89,,-1,,,,

DUE_DATE|NAMES,ACTIVITY_ID,TYPE,DUE_DATE,EARL_FCOST,EARL_WEIGHT,TARD_FCOST,TARD_WEIGHT
DUE_DATE|TYPES,int,string,int,int,float,int,float
DUE_DATE,0,END,88,0,1.00,0,2.00
DUE_DATE,1,END,134,0,1.00,0,2.00
DUE_DATE,2,END,202,0,1.00,0,5.00
DUE_DATE,3,END,204,0,1.00,0,8.00
DUE_DATE,4,END,211,0,1.00,0,3.00
DUE_DATE,5,END,216,0,1.00,0,2.00
DUE_DATE,6,END,246,0,1.00,0,5.00
DUE_DATE,7,END,260,0,1.00,0,6.00
DUE_DATE,8,END,297,0,1.00,0,3.00
DUE_DATE,9,END,309,0,1.00,0,4.00
DUE_DATE,10,END,313,0,1.00,0,8.00
DUE_DATE,11,END,395,0,1.00,0,9.00
DUE_DATE,12,END,46,0,1.00,0,6.00
DUE_DATE,13,END,82,0,1.00,0,6.00
DUE_DATE,14,END,119,0,1.00,0,3.00
DUE_DATE,15,END,132,0,1.00,0,6.00
DUE_DATE,16,END,132,0,1.00,0,3.00
DUE_DATE,17,END,147,0,1.00,0,4.00
DUE_DATE,18,END,174,0,1.00,0,2.00
DUE_DATE,19,END,234,0,1.00,0,8.00
DUE_DATE,20,END,243,0,1.00,0,1.00
DUE_DATE,21,END,324,0,1.00,0,6.00
DUE_DATE,22,END,355,0,1.00,0,7.00
DUE_DATE,23,END,360,0,1.00,0,2.00
DUE_DATE,24,END,138,0,1.00,0,5.00
DUE_DATE,25,END,209,0,1.00,0,4.00
DUE_DATE,26,END,230,0,1.00,0,7.00
DUE_DATE,27,END,259,0,1.00,0,8.00
DUE_DATE,28,END,267,0,1.00,0,5.00
DUE_DATE,29,END,280,0,1.00,0,4.00
DUE_DATE,30,END,292,0,1.00,0,4.00
DUE_DATE,31,END,318,0,1.00,0,9.00
DUE_DATE,32,END,319,0,1.00,0,6.00
DUE_DATE,33,END,323,0,1.00,0,1.00
DUE_DATE,34,END,355,0,1.00,0,8.00
DUE_DATE,35,END,359,0,1.00,0,1.00
