10	5	3	5	38374640.1010921	958.1518
2	20.504	0	16.379	3	19.141	55207	0	2	15.734	4	20.78	0	17.539	34061	0	4	16.194	1	20.779	0	15.918	48464	0	4	22.768	3	16.268	2	23.984	33697	0	1	18.588	3	16.12	0	18.754	62868	0	270378	1.513
0	21.038	4	20.319	2	22.345	69072	0	4	24.518	3	24.887	1	15.218	68887	0	2	20.596	4	22.585	0	24.426	42089	0	0	23.745	4	17.594	2	18.92	80742	0	2	17.612	3	21.185	1	18.072	95871	0	208646	5.723
4	16.986	1	16.581	2	18.753	80373	0	3	19.417	4	16.893	0	17.833	6900	0	0	22.272	1	20.706	2	15.384	59959	0	4	15.991	1	15.972	3	19.25	82385	0	3	17.961	0	21.699	4	24.424	98614	0	585564	9.486
4	21.423	0	18.2	1	16.708	38265	0	2	16.819	4	20.355	1	24.075	35535	0	0	24.535	3	21.386	1	22.049	38818	0	3	22.049	2	20.705	4	21.404	49211	0	2	16.984	3	18.716	4	19.875	17486	0	313980	9.071
1	17.978	4	15.179	3	18.862	60689	0	3	19.286	1	21.919	0	21.662	93326	0	2	20.372	3	22.012	4	19.801	76189	0	4	19.709	1	24.847	3	18.862	1254	0	2	15.27	4	16.725	1	24.497	53210	0	502439	7.347
0	24.976	4	17.057	2	21.219	70348	0	0	16.265	1	23.318	3	18.494	38987	0	4	18.954	3	16.542	1	19.673	64693	0	3	18.531	4	22.693	1	15.64	58863	0	1	18.071	3	16.155	2	24.977	35707	0	278804	8.574
2	18.07	0	17.5	3	24.277	86753	0	4	22.49	1	15.768	3	23.43	24762	0	4	24.388	1	18.255	2	19.747	87116	0	3	23.964	2	15.622	0	19.379	59216	0	1	24.941	4	23.983	3	21.902	71800	0	481614	2.59
1	15.033	4	18.219	0	17.888	86383	0	3	18.624	0	16.764	1	20.116	83648	0	2	18.146	4	24.683	1	15.954	89853	0	1	23.099	4	17.63	3	20.779	68887	0	1	22.952	2	20.042	0	17.648	95322	0	585672	2.425
4	24.093	3	15.88	2	24.388	63776	0	3	21.663	0	17.796	2	15.567	62684	0	0	18.882	2	18.366	4	18.79	98600	0	1	20.668	2	15.088	3	20.816	87480	0	3	19.398	2	21.221	4	19.637	24031	0	514953	3.75
3	15.493	4	19.563	0	15.567	83471	0	3	19.932	2	21.147	0	17.96	3979	0	1	16.8	0	17.96	4	17.979	94410	0	2	15.751	0	19.508	4	24.627	27318	0	3	18.034	2	23.283	0	23.357	77458	0	387818	2.838
334053	0	129713	0
899625	0	160949	0
727799	0	130160	0
379735	0	92461	0
582743	0	84649	0
