Instance10PP5Act3Res5TResMinUnc0.0MaxUnc0.0Seed4.dat
4049	51091	44344	1137	60030	
21378	69873	86649	10443	27034	
8436	14820	33965	14817	11901	
9167	8075	61679	420	7170	
82831	50924	79003	35608	48734	
43086	791	57672	2432	23761	
14093	83556	38523	1328	67331	
85560	7893	17195	89213	48007	
54207	28865	98510	34337	2978	
78825	52935	92499	59681	72083	
342456	81405	1014938	81405	1687420	81405	2359902	81405	3032384	81405	3704866	81405	4377348	81405	5049830	81405	5722312	81405	6394794	81405	7067276	81405	7739758	81405	
134316	47831	430873	47831	727430	47831	1023987	47831	1320544	47831	1617101	47831	1913658	47831	2210215	47831	2506772	47831	2803329	47831	3099886	47831	3396443	47831	3693000	47831	3989557	47831	4286114	47831	4582671	47831	4879228	47831	5175785	47831	5472342	47831	5768899	47831	6065456	47831	6362013	47831	6658570	47831	6955127	47831	7251684	47831	7548241	47831	7844798	47831	
328818	41795	768052	41795	1207286	41795	1646520	41795	2085754	41795	2524988	41795	2964222	41795	3403456	41795	3842690	41795	4281924	41795	4721158	41795	5160392	41795	5599626	41795	6038860	41795	6478094	41795	6917328	41795	7356562	41795	7795796	41795	
0	50278	251142	73161	525167	73161	799192	73161	1073217	73161	1347242	73161	1621267	73161	1895292	73161	2169317	73161	2443342	73161	2717367	73161	2991392	73161	3265417	73161	3539442	73161	3813467	73161	4087492	73161	4361517	73161	4635542	73161	4909567	73161	5183592	73161	5457617	73161	5731642	73161	6005667	73161	6279692	73161	6553717	73161	6827742	73161	7101767	73161	7375792	73161	7649817	73161	7923842	73161	
121125	84208	761080	84208	1401035	84208	2040990	84208	2680945	84208	3320900	84208	3960855	84208	4600810	84208	5240765	84208	5880720	84208	6520675	84208	7160630	84208	7800585	84208	
