Instance10PP5Act3Res5TResMinUnc0.0MaxUnc0.0Seed9.dat
54503	52683	39189	51773	73654	
92255	87153	24798	73478	7663	
69465	85328	24617	82228	76396	
70928	68743	80044	56526	73119	
26443	61630	18788	27902	54153	
45950	63454	78219	66736	7301	
83871	24798	33730	58340	94440	
28806	71469	93167	42300	55793	
68193	17511	54707	28455	64736	
18430	65651	45779	79142	8040	
395472	154249	1260568	154249	2125664	154249	2990760	154249	3855856	154249	4720952	154249	5586048	154249	6451144	154249	7316240	154249	8181336	154249	9046432	154249	
291691	59044	672108	59044	1052525	59044	1432942	59044	1813359	59044	2193776	59044	2574193	59044	2954610	59044	3335027	59044	3715444	59044	4095861	59044	4476278	59044	4856695	59044	5237112	59044	5617529	59044	5997946	59044	6378363	59044	6758780	59044	7139197	59044	7519614	59044	7900031	59044	8280448	59044	8660865	59044	9041282	59044	
0	81302	809250	151841	1689039	151841	2568828	151841	3448617	151841	4328406	151841	5208195	151841	6087984	151841	6967773	151841	7847562	151841	8727351	151841	
147226	128293	1029625	128293	1912024	128293	2794423	128293	3676822	128293	4559221	128293	5441620	128293	6324019	128293	7206418	128293	8088817	128293	8971216	128293	
523368	161909	1333692	161909	2144016	161909	2954340	161909	3764664	161909	4574988	161909	5385312	161909	6195636	161909	7005960	161909	7816284	161909	8626608	161909	
