10	5	3	5	34754472.2955034	987.719
3	23.82	4	15.57	0	20.781	91850	0	4	23.967	2	24.373	1	17.577	52650	0	1	24.575	2	23.434	4	24.023	81455	0	2	17.411	3	24.723	0	19.842	51922	0	4	19.051	3	24.429	0	20.008	11264	0	536645	2.308
4	24.576	1	22.826	0	16.878	26765	0	1	21.224	3	21.961	0	22.937	26395	0	3	23.692	2	17.983	1	21.666	74893	0	4	20.303	2	18.001	1	20.652	56294	0	3	18.037	2	15.182	0	18.958	83458	0	179429	1.446
2	16.472	0	15.661	1	19.694	52463	0	1	21.334	2	16.287	4	18.479	4516	0	3	17.669	4	24.538	0	23.893	14729	0	4	24.795	3	24.445	0	21.001	59580	0	2	18.422	0	15.899	3	21.037	95134	0	344387	9.253
4	15.346	0	18.587	1	15.917	73434	0	2	16.138	3	23.21	0	20.65	71067	0	4	21.57	0	15.271	2	16.911	77633	0	2	17.224	1	24.222	0	15.622	98419	0	0	16.469	2	19.932	1	21.939	31875	0	529346	8.143
1	17.832	4	22.234	0	19.287	16190	0	2	20.447	0	15.714	3	15.511	81463	0	3	22.933	0	16.524	2	21.791	50283	0	4	21.294	2	21.883	0	19.599	95318	0	2	22.104	1	15.014	4	20.244	97138	0	520799	4.695
4	21.202	1	15.364	3	23.688	29320	0	0	23.78	2	17.887	4	18.238	62503	0	2	19.158	4	24.646	3	20.908	14916	0	3	18.937	4	17.262	0	23.468	6348	0	1	18.017	3	23.873	2	21.829	55943	0	266560	7.148
4	17.703	2	16.875	1	20.429	55944	0	4	16.856	3	23.412	2	18.735	27865	0	0	20.963	3	18.698	1	21.681	53574	0	0	20.116	2	23.744	1	21.571	93680	0	2	22.694	4	20.466	1	16.617	22943	0	246131	4.181
0	23.192	4	19.564	3	18.901	49016	0	1	20.687	3	16.967	0	23.67	43547	0	1	19.417	4	22.492	0	15.034	59049	0	3	19.324	4	18.385	0	24.683	17118	0	3	18.716	4	22.897	1	18.109	66892	0	190618	4.131
1	20.687	3	24.26	2	21.59	707	0	2	16.138	1	18.404	4	23.634	97522	0	0	20.264	2	19.233	3	20.079	67261	0	0	24.149	3	22.989	1	24.757	48115	0	4	21.921	3	15.567	2	22.086	20216	0	258839	6.502
4	23.799	1	21.939	0	23.946	43190	0	4	22.676	1	24.793	0	18.108	82204	0	0	16.1	2	18.421	1	18.771	68163	0	0	24.314	4	21.828	2	22.068	36073	0	2	18.568	0	19.065	3	19.526	40447	0	216331	4.396
301723	0	54503	0
759471	0	108931	0
443575	0	55282	0
348335	0	98441	0
685582	0	84829	0
