10	5	3	5	43420686.8764332	995.5876
0	21.261	1	20.948	4	17.228	54503	0	1	18.554	2	16.952	0	23.692	52683	0	1	24.705	2	21.169	4	24.17	39189	0	2	20.984	4	15.202	1	24.023	51773	0	0	20.69	4	19.99	1	21.574	73654	0	255765	9.317
3	22.44	2	15.331	4	20.395	92255	0	2	15.828	0	21.905	1	23.36	87153	0	4	16.491	3	21.776	0	16.38	24798	0	3	24.52	2	23.986	0	22.145	73478	0	2	23.876	4	22.495	0	19.714	7663	0	471107	5.919
3	16.841	2	15.828	1	15.791	69465	0	0	23.231	2	21.923	1	24.741	85328	0	3	15.993	2	22.236	0	18.773	24617	0	3	24.98	0	24.151	1	22.033	82228	0	4	23.654	2	18	3	19.344	76396	0	295779	2.106
2	17.465	3	23.782	4	20.523	70928	0	0	20.799	4	24.795	1	18.938	68743	0	0	19.933	4	21.591	1	23.562	80044	0	2	23.875	3	15.201	0	21.795	56526	0	0	20.432	3	19.916	1	17.191	73119	0	563168	5.289
2	21.979	1	20.138	0	19.033	26443	0	0	20.561	4	21.831	2	21.813	61630	0	3	23.434	1	22.532	4	21.85	18788	0	1	15.994	0	24.152	2	18.72	27902	0	4	24.742	0	18.222	3	22.495	54153	0	306610	9.98
0	18.536	2	19.051	4	24.612	45950	0	1	17.227	0	15.33	4	23.581	63454	0	1	19.731	2	19.013	0	17.153	78219	0	0	19.455	2	15.017	1	22.697	66736	0	2	18.461	1	23.359	0	21.038	7301	0	158042	8.405
3	18.147	1	22.033	2	24.133	83871	0	4	19.51	2	22.549	3	16.858	24798	0	0	24.722	4	24.39	1	17.963	33730	0	3	23.506	4	23.119	2	18.294	58340	0	2	22.198	0	24.334	1	19.601	94440	0	296654	6.947
2	18.054	3	16.175	1	15.034	28806	0	2	22.032	1	22.382	4	20.762	71469	0	1	15.679	2	22.179	4	15.513	93167	0	0	23.064	3	24.077	2	16.95	42300	0	4	17.226	2	24.795	0	18.81	55793	0	453045	6.814
2	24.611	3	19.233	4	20.817	68193	0	2	18.847	0	24.335	3	23.138	17511	0	4	21.425	3	20.136	1	21.038	54707	0	3	16.048	2	17.098	4	16.729	28455	0	0	18.184	1	17.742	2	23.156	64736	0	461130	5.488
3	22.641	0	18.129	1	17.982	18430	0	1	18.737	3	15.993	4	22.402	65651	0	2	19.971	0	17.872	4	23.544	45779	0	3	22.973	1	17.522	2	15.165	79142	0	1	18.056	4	21.334	3	21.831	8040	0	342709	2.786
710847	0	154249	0
321373	0	59044	0
727948	0	151841	0
754106	0	128293	0
648415	0	161909	0
