Instance10PP5Act3Res5TResMinUnc0.0MaxUnc0.0Seed2.dat
13566	23229	58781	72457	71905	
30152	77192	6821	61334	71908	
62605	8274	98341	66435	5904	
85938	84663	37626	20670	46376	
50935	52210	88857	81382	70076	
11000	86479	81008	28683	60043	
72805	74264	49100	27402	88660	
598	72796	78996	64046	59122	
82642	6800	8988	50921	51287	
97413	63317	9712	7346	95224	
492825	147024	1191629	147024	1890433	147024	2589237	147024	3288041	147024	3986845	147024	4685649	147024	5384453	147024	6083257	147024	6782061	147024	7480865	147024	8179669	147024	8878473	147024	
375266	143471	905899	143471	1436532	143471	1967165	143471	2497798	143471	3028431	143471	3559064	143471	4089697	143471	4620330	143471	5150963	143471	5681596	143471	6212229	143471	6742862	143471	7273495	143471	7804128	143471	8334761	143471	8865394	143471	
213894	93795	710608	93795	1207322	93795	1704036	93795	2200750	93795	2697464	93795	3194178	93795	3690892	93795	4187606	93795	4684320	93795	5181034	93795	5677748	93795	6174462	93795	6671176	93795	7167890	93795	7664604	93795	8161318	93795	8658032	93795	9154746	93795	
73386	98918	741813	98918	1410240	98918	2078667	98918	2747094	98918	3415521	98918	4083948	98918	4752375	98918	5420802	98918	6089229	98918	6757656	98918	7426083	98918	8094510	98918	8762937	98918	
128497	66979	615168	66979	1101839	66979	1588510	66979	2075181	66979	2561852	66979	3048523	66979	3535194	66979	4021865	66979	4508536	66979	4995207	66979	5481878	66979	5968549	66979	6455220	66979	6941891	66979	7428562	66979	7915233	66979	8401904	66979	8888575	66979	
