Instance10PP5Act3Res5TResMinUnc0.0MaxUnc0.0Seed3.dat
55207	34061	48464	33697	62868	
69072	68887	42089	80742	95871	
80373	6900	59959	82385	98614	
38265	35535	38818	49211	17486	
60689	93326	76189	1254	53210	
70348	38987	64693	58863	35707	
86753	24762	87116	59216	71800	
86383	83648	89853	68887	95322	
63776	62684	98600	87480	24031	
83471	3979	94410	27318	77458	
86986	129713	550752	129713	1014518	129713	1478284	129713	1942050	129713	2405816	129713	2869582	129713	3333348	129713	3797114	129713	4260880	129713	4724646	129713	5188412	129713	5652178	129713	6115944	129713	6579710	129713	7043476	129713	7507242	129713	7971008	129713	8434774	129713	8898540	129713	
17754	160949	1078328	160949	2138902	160949	3199476	160949	4260050	160949	5320624	160949	6381198	160949	7441772	160949	8502346	160949	
715529	130160	1573488	130160	2431447	130160	3289406	130160	4147365	130160	5005324	130160	5863283	130160	6721242	130160	7579201	130160	8437160	130160	
0	63761	443496	92461	915692	92461	1387888	92461	1860084	92461	2332280	92461	2804476	92461	3276672	92461	3748868	92461	4221064	92461	4693260	92461	5165456	92461	5637652	92461	6109848	92461	6582044	92461	7054240	92461	7526436	92461	7998632	92461	8470828	92461	8943024	92461	
99160	84649	766552	84649	1433944	84649	2101336	84649	2768728	84649	3436120	84649	4103512	84649	4770904	84649	5438296	84649	6105688	84649	6773080	84649	7440472	84649	8107864	84649	8775256	84649	
