20	10	3	10	112820367.708189	3870.3816
9	17.968	0	19.843	8	20.89	97609	0	2	17.278	3	24.716	1	16.113	68698	0	8	24.158	7	19.552	0	16.381	29197	0	2	18.276	6	24.553	1	24.44	68626	0	4	16.923	7	17.031	3	19.865	64464	0	8	20.451	9	23.45	5	17.94	79070	0	7	15.598	5	22.446	6	24.506	85826	0	6	16.309	8	24.593	1	24.259	54105	0	6	21.327	9	23.608	0	20.566	24931	0	6	16.032	3	16.232	9	22.306	28930	0	689268	2.809
8	15.764	5	18.155	1	19.569	32375	0	5	16.212	3	23.372	0	19.058	32164	0	8	20.086	5	18.148	7	24.664	47624	0	4	20.038	2	16.738	7	19.294	40468	0	8	18.019	6	17.371	2	18.491	16708	0	6	21.84	4	16.496	2	23.694	82454	0	3	24.134	0	20.853	8	15.326	96590	0	1	18.012	6	22.319	5	24.988	31951	0	5	24.507	3	19.624	2	17.08	79063	0	6	16.544	0	15.179	2	21.567	89152	0	746026	2.011
2	23.94	8	17.676	7	19.387	1327	0	9	23.251	1	21.942	4	18.09	38384	0	4	24.57	3	24.329	0	21.141	69599	0	3	22.079	4	21.01	7	18.982	46474	0	0	24.579	7	16.475	1	15.682	26076	0	5	21.795	3	22.053	2	15.403	78961	0	6	15.347	8	24.978	1	16.561	85711	0	6	24.277	2	22.6	1	21.641	21529	0	1	16.427	0	18.47	4	19.758	70374	0	5	16.019	4	16.128	8	18.743	59593	0	378003	4.4
6	18.153	3	22.664	7	22.939	93839	0	7	20.341	8	15.681	1	18.516	18690	0	7	19.933	6	23.911	9	18.459	31051	0	9	17.409	7	16.248	3	23.338	14604	0	6	21.644	8	16.892	3	16.617	80381	0	5	20.172	7	17.115	8	17.797	121	0	3	24.04	0	24.685	6	18.056	16129	0	4	17.08	6	23.581	1	24.171	67332	0	0	16.914	9	24.041	1	22.991	88277	0	5	19.602	2	16.434	4	24.666	16973	0	809489	1.34
1	15.532	7	15.108	3	24.095	7476	0	9	19.988	6	15.402	4	21.572	4364	0	8	20.982	0	21.608	2	22.013	34619	0	4	24.296	2	16.672	1	19.581	55216	0	9	23.283	6	22.786	7	24.812	41173	0	3	23.8	1	23.101	7	16.564	32967	0	4	24.336	3	17.006	2	16.306	51923	0	3	20.56	9	19.842	7	15.404	42437	0	3	23.784	5	18.351	4	21.188	22555	0	7	23.914	4	21.317	1	20.065	68122	0	719178	6.32
5	20.949	3	23.969	0	21.207	82328	0	0	24.43	5	16.916	6	22.754	79029	0	0	23.031	8	16.807	4	22.921	84298	0	9	15.979	8	20.546	3	16.218	85371	0	1	16.347	5	19.699	8	15.28	76413	0	3	23.218	9	16.165	6	21.211	26799	0	7	18.357	4	15.503	3	17.714	30787	0	5	17.586	8	23.794	0	21.842	95850	0	2	17.718	8	19.34	5	20.759	56078	0	2	21.994	3	18.275	4	23.101	22499	0	579982	5.35
0	21.206	3	21.299	8	17.857	91928	0	9	15.759	5	20.862	0	15.763	84964	0	2	21.529	6	24.809	0	15.492	2520	0	3	24.96	2	18.664	9	15.683	47881	0	7	20.4	0	20.604	6	15.285	30889	0	7	23.059	0	22.066	1	15.954	8977	0	1	19.584	6	15.368	4	17.027	7125	0	9	18.299	4	18.762	1	18.321	94247	0	6	17.494	7	17.644	5	21.826	75451	0	5	23.026	9	16.84	3	19.494	90938	0	583597	4.281
7	22.866	2	20.622	1	23.166	84369	0	4	16.098	0	18.182	7	21.869	5237	0	8	21.209	3	21.305	7	18.527	18175	0	2	16.523	4	19.417	1	16.842	73224	0	1	23.973	9	19.041	2	19.375	22163	0	8	17.721	4	18.553	7	15.572	26165	0	2	16.532	9	21.876	7	23.795	14129	0	1	21.037	4	15.147	0	22.186	47312	0	0	19.997	6	21.953	3	23.117	9576	0	1	21.315	3	24.081	5	16.147	97825	0	490949	1.123
9	24.733	7	16.21	1	24.243	61370	0	7	15.811	1	24.986	9	24.179	12519	0	5	15.03	4	19.508	3	23.913	71421	0	5	24.064	7	19.077	9	21.88	61223	0	1	16.377	5	20.947	4	16.623	23675	0	2	20.034	5	19.706	6	20.851	18035	0	1	24.557	0	16.604	7	22.795	37009	0	1	18.489	6	18.051	3	18.054	14780	0	4	19.808	8	24.673	6	17.789	94288	0	0	23.907	6	21.904	2	21.779	13180	0	230644	6.248
0	17.124	1	20.664	6	21.644	91606	0	0	19.954	3	18.614	6	19.982	2304	0	8	21.46	0	16.916	1	21.727	57217	0	5	19.67	3	17.52	6	22.001	69285	0	6	18.286	1	22.509	2	16.75	82629	0	6	16.664	8	15.4	7	21.852	30158	0	7	20.072	1	18.734	8	23.768	32932	0	4	23.94	1	16.028	2	19.59	15291	0	4	17.202	6	21.26	2	20.991	26828	0	7	19.413	2	19.916	1	19.204	88324	0	783097	3.198
3	15.877	6	23.268	8	24.305	22565	0	6	17.663	8	23.176	1	22.335	27551	0	1	20.848	6	18.165	3	19.884	54423	0	6	20.443	8	16.785	0	15.484	80030	0	5	15.619	6	17.983	0	17.327	68091	0	7	24.019	5	16.163	0	18.877	36835	0	4	24.076	3	18.907	7	21.602	63749	0	6	21.129	9	17.139	4	22.43	7719	0	8	20.189	4	15.756	7	24.675	64736	0	7	17.296	3	20.948	4	18.081	34979	0	395722	8.579
6	16.338	3	23.545	5	15.006	67404	0	9	24.883	4	20.321	8	22.997	48611	0	2	15.802	7	20.21	5	18.927	11052	0	3	19.098	7	21.664	1	16.735	73416	0	5	17.552	1	21.002	2	21.359	2701	0	0	23.023	5	20.065	3	17.439	10218	0	9	17.042	1	21.544	0	21.937	68258	0	6	24.817	9	24.18	4	24.315	75814	0	2	15.022	8	15.065	6	17.024	41453	0	4	20.899	5	24.46	6	17.137	39565	0	588017	8.747
6	18.856	1	24.921	2	24.559	44438	0	5	22.576	0	17.298	4	23.142	44046	0	5	19.723	1	15.494	3	17.085	80322	0	4	15.25	1	15.772	6	20.125	87088	0	8	18.474	0	17.393	2	17.437	41551	0	5	24.643	2	21.169	0	18.707	97039	0	9	20.168	6	24.372	0	15.004	864	0	0	15.47	1	24.296	8	24.596	80649	0	8	22.833	7	17.074	5	21.793	51609	0	3	17.544	1	24.99	6	18.936	61057	0	750545	2.774
0	24.429	4	22.85	2	24.881	7441	0	1	18.771	5	17.818	8	20.732	11087	0	7	15.58	9	20.281	6	19.623	31159	0	5	16.092	6	24.089	4	22.62	63826	0	0	18.664	1	17.784	2	20.496	2071	0	4	19.966	8	16.729	2	15.61	34956	0	2	20.771	5	16.963	4	24.408	59655	0	6	22.718	5	19.592	2	16.336	85834	0	7	20.724	6	15.166	9	15.484	54422	0	0	20.35	6	16.744	7	15.9	34881	0	534840	7.414
2	23.142	6	23.532	7	22.21	53101	0	2	18.107	7	16.803	8	18.98	97596	0	4	23.331	2	19.099	7	17.979	76475	0	3	20.782	0	21.394	1	16.094	33137	0	9	16.963	4	17.722	5	17.781	14986	0	6	21.524	5	21.067	7	20.905	25856	0	6	17.133	3	23.601	4	19.535	57362	0	7	18.692	3	17.242	1	21.058	26366	0	0	23.935	4	21.766	8	24.33	87843	0	5	16.342	4	15.296	8	17.989	51265	0	771308	1.929
6	22.045	4	20.945	5	17.763	86188	0	0	17.584	9	24.955	7	19.011	2272	0	3	20.747	6	24.968	5	21.049	46009	0	8	15.878	5	17.613	4	20.213	64254	0	2	22.464	1	21.05	6	19.028	54092	0	9	16.545	8	21.797	0	15.059	94101	0	6	21.066	3	16.427	7	20.997	38422	0	1	22.564	5	15.658	6	17.758	65364	0	0	16.228	8	15.949	1	20.55	1541	0	6	21.743	9	20.209	5	18.214	7209	0	826094	3.423
0	24.561	8	15.751	4	15.56	22384	0	2	17.173	8	24.587	5	24.045	90462	0	6	21.476	7	16.254	9	21.989	78539	0	6	24.113	1	17.654	2	21.599	39307	0	7	20.533	2	23.923	4	23.812	40766	0	1	21.49	6	20.695	0	21.611	12908	0	1	20.978	7	15.187	0	18.362	62387	0	1	20.154	7	18.905	4	16.659	32229	0	8	18.297	1	20.281	9	21.729	13591	0	4	19.584	8	23.255	7	18.912	76118	0	813647	6.39
2	23.61	0	19.243	8	23.236	67028	0	5	24.243	3	15.192	0	21.923	78393	0	4	16.552	8	24.622	6	24.698	75752	0	5	19.487	2	24.033	9	24.342	87733	0	8	23.434	7	22.91	3	24.851	80241	0	2	20.142	1	20.791	0	15.23	88278	0	1	18.746	9	18.777	2	20.869	88143	0	4	20.747	1	23.715	9	18.559	80022	0	3	24.45	0	16.728	7	16.444	80321	0	4	17.558	3	16.717	1	21.269	25959	0	1197728	2.144
7	22.651	1	15.927	2	15.48	15203	0	6	24.92	0	16.844	2	18.876	5943	0	3	23.741	6	19.193	5	17.643	46310	0	6	20.584	7	21.182	4	18.629	15424	0	2	18.136	3	19.445	6	19.039	29056	0	8	18.298	9	24.625	5	23.234	87938	0	6	18.8	2	19.832	7	21.065	5013	0	8	18.371	5	19.136	0	22.291	54853	0	2	16.86	5	18.073	8	16.445	2449	0	9	20.504	6	15.591	5	18.74	60383	0	343216	8.201
7	18.404	4	23.442	8	15.18	55998	0	4	19.474	8	22.494	9	24.866	71884	0	5	18.357	3	15.198	1	16.694	50063	0	9	15.389	2	24.523	1	20.376	84613	0	9	20.703	6	23.715	5	21.035	15823	0	7	21.024	6	20.531	1	15.155	46066	0	3	17.236	6	18.78	0	18.96	93665	0	1	15.528	0	24.469	8	17.145	90432	0	1	21.532	7	19.784	0	16.727	19049	0	1	19.817	0	19.388	3	18.717	8233	0	671389	3.327
287619	0	118661	0
480295	0	57383	0
411850	0	115186	0
620834	0	73302	0
533999	0	60654	0
496743	0	95712	0
506244	0	90299	0
354737	0	107325	0
431166	0	121555	0
412592	0	146750	0
