0.900000	1020.861270	65.508704
3.900000	1008.831620	51.807819
6.900000	1007.077340	50.589671
9.900000	1010.458420	49.232863
12.900000	1011.190970	52.937104
15.900000	1011.984900	53.108424
18.900000	1006.959650	50.123059
21.900000	1008.295820	51.021227
24.900000	1009.950620	46.089937
27.900000	1010.294340	48.195150
30.900000	1010.266260	51.809210
33.900000	1011.793660	52.439270
36.900000	1012.129150	52.492165
39.900000	1009.544670	51.966443
42.900000	1011.819800	51.619707
45.900000	1014.559600	52.186470
48.900000	1016.152120	54.969361
51.900000	1013.840700	54.059999
54.900000	1013.251090	53.420173
57.900000	1012.436260	53.492301
60.900000	1013.984780	52.416549
63.900000	1014.191170	52.859215
66.900000	1012.796000	52.207875
69.900000	1016.639730	53.587226
72.900000	1014.711710	53.118160
75.900000	1014.442880	53.738914
78.900000	1013.499090	52.239450
81.900000	1016.064870	53.700261
84.900000	1015.656950	53.281758
87.900000	1015.064590	50.982705
90.900000	1013.978670	52.180641
93.900000	1015.546190	52.535267
96.900000	1014.514200	54.885130
99.900000	1014.447240	51.698364
102.900000	1010.977780	52.241431
