0.850000	1258.997320	78.359040
0.860000	1259.144940	78.562573
0.870000	1258.917060	78.418650
0.880000	1258.785060	78.356127
0.890000	1259.236010	78.492858
0.900000	1259.031850	78.365205
0.910000	1258.827390	78.333012
0.920000	1258.909790	78.447488
0.930000	1259.005740	78.349891
0.940000	1258.830450	78.279317
0.950000	1258.864790	78.329488
0.960000	1258.806160	78.319628
0.970000	1257.222870	77.009351
0.980000	1255.664940	76.196865
0.990000	1244.196730	72.628903
1.000000	1234.020190	77.766456
1.010000	1217.651010	79.848001
1.020000	1203.423100	63.987079
1.030000	1205.110330	60.567097
1.040000	1206.230710	63.240996
1.050000	1202.929630	65.151987
