0.900000	1041.021920	78.983584
2.900000	996.252860	56.854111
4.900000	980.268080	46.576305
6.900000	979.608460	51.219117
8.900000	976.133610	48.070163
10.900000	976.336410	46.703951
12.900000	977.163100	50.862677
14.900000	975.481500	44.466852
16.900000	974.910910	39.747286
18.900000	976.186300	47.601657
20.900000	978.560070	46.174597
22.900000	978.290240	44.077862
24.900000	979.924160	47.412667
26.900000	984.529770	48.512402
28.900000	979.001250	48.714991
30.900000	978.568230	52.427777
32.900000	977.460590	52.184447
34.900000	978.097260	51.972089
36.900000	978.985310	47.589133
38.900000	980.214830	45.881060
40.900000	979.469520	46.284333
42.900000	978.825990	44.998599
44.900000	975.855450	46.790303
46.900000	977.273990	44.788128
48.900000	978.179260	46.318603
50.900000	979.623660	46.648855
52.900000	977.087790	48.567612
54.900000	976.200940	47.054676
56.900000	975.651680	47.506360
58.900000	974.381810	46.228785
60.900000	977.863180	45.857128
62.900000	976.235630	45.243268
64.900000	976.867570	44.750603
66.900000	975.948480	44.984300
68.900000	977.526160	47.786974
70.900000	975.431710	44.986213
72.900000	976.653230	44.768426
74.900000	977.015980	44.169121
76.900000	975.834570	42.712062
78.900000	976.139790	42.493940
80.900000	977.050790	45.638632
82.900000	976.159330	43.733508
84.900000	975.694220	43.241029
86.900000	977.269970	46.976102
88.900000	976.806600	44.382729
90.900000	975.843360	42.421860
