0.850000	1356.992790	78.727573
0.860000	1356.576890	78.764741
0.870000	1356.672870	78.665493
0.880000	1356.491820	78.781259
0.890000	1356.722990	78.746692
0.900000	1356.542940	78.827227
0.910000	1356.542940	78.827227
0.920000	1356.649400	78.633526
0.930000	1356.576890	78.764741
0.940000	1356.653940	78.628183
0.950000	1356.576890	78.764741
0.960000	1357.420090	79.270259
0.970000	1356.233480	78.423885
0.980000	1355.352270	76.264119
0.990000	1352.397880	74.466848
1.000000	1338.574580	66.680918
1.010000	1334.635040	68.928112
1.020000	1334.866590	66.444897
1.030000	1335.003170	66.813951
1.040000	1336.486250	67.116149
1.050000	1334.867580	66.205551
