# INSTANCE: InstancesTDTSP/inst_10_18_TW.txt DATA_TDTSP/tdtsp_bench_255_6h00_12h30_10p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 10
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 60
# EXTRACTION TIME: 0.096
* 0 10002
* 0.002 9730
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 9730
# NUMBER OF BRANCHES: 716
# END TIME: 0.105
## Solution: 
10
133 0
39 877
127 1120
43 1340
38 1517
74 2037
241 2782
132 3045
109 5541
91 8784
# BEST TD SOLUTION: 9730
