# INSTANCE: InstancesTDTSP/inst_30_12_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_20p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 30
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 5.87
* 0.01 126554
* 0.02 18375
* 0.03 18325
* 0.11 18251
* 0.14 18242
* 0.33 18241
* 0.35 18143
* 0.38 18013
* 0.38 17827
* 0.4 17786
* 2.05 17695
* 2.5 17647
* 9.08 17626
* 9.11 17624
* 9.13 17490
* 9.15 17425
* 9.17 17288
* 9.61 17257
* 11.92 17251
* 11.93 17239
* 11.96 17215
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 17215
# NUMBER OF BRANCHES: 18960981
# END TIME: 3605.87
## Solution: 
30
219 0
57 392
60 641
243 970
37 1370
150 1695
144 2116
146 2374
212 3275
174 3865
182 4309
178 4829
77 5980
81 6264
130 6740
24 7299
63 7611
246 8618
200 9339
223 11019
7 11902
13 12280
10 12607
2 13127
1 13436
15 13839
199 15250
103 15611
88 15970
33 16405
# BEST TD SOLUTION: 17215
