# INSTANCE: InstancesTDTSP/inst_20_15_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 20
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 1.28
* 0 17178
* 0.01 16840
* 2.17 16727
* 4.16 16676
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 16676
# NUMBER OF BRANCHES: 68939
# END TIME: 7.3
## Solution: 
20
234 0
62 647
124 1013
200 1982
37 2785
156 3491
160 3934
176 5266
247 6852
222 8546
226 8881
211 9648
206 10040
85 10263
145 11052
143 11541
185 12305
14 13292
224 14318
119 15682
# BEST TD SOLUTION: 16676
