# INSTANCE: InstancesTDTSP/inst_20_5_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 20
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 1.36
* 0 15473
* 0 15438
* 2.12 15391
* 4.23 15308
* 4.53 15020
* 4.53 15016
* 4.55 14864
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 14864
# NUMBER OF BRANCHES: 193956
# END TIME: 17.02
## Solution: 
20
82 0
204 276
211 748
213 1333
170 1703
40 2396
27 2809
21 3262
118 3847
215 4300
88 5721
164 7286
144 7771
81 8606
241 9339
110 10235
16 10361
249 11783
2 13096
137 13721
# BEST TD SOLUTION: 14864
