# INSTANCE: InstancesTDTSP/inst_10_9_TW.txt DATA_TDTSP/tdtsp_bench_255_6h00_12h30_10p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 10
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 60
# EXTRACTION TIME: 0.105
* 0 8949
* 0 8840
* 0.001 8813
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 8813
# NUMBER OF BRANCHES: 176
# END TIME: 0.107
## Solution: 
10
148 0
190 631
186 1197
178 1629
176 1755
172 1888
225 2599
80 3468
95 5827
199 6657
# BEST TD SOLUTION: 8813
