# INSTANCE: InstancesTDTSP/inst_20_5_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_10p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 20
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 1.5
* 0 25639
* 0.01 15241
* 3.72 15188
* 3.95 15181
* 3.96 14937
* 3.96 14904
* 3.97 14888
* 5.11 14869
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 14869
# NUMBER OF BRANCHES: 217980
# END TIME: 19.7
## Solution: 
20
82 0
204 262
211 716
81 1254
213 1639
170 2020
40 2817
27 3334
21 3841
118 4466
215 4933
88 6459
164 8108
144 8602
110 10309
16 10435
249 11728
2 12927
137 13513
241 14443
# BEST TD SOLUTION: 14869
