# INSTANCE: InstancesTDTSP/inst_20_2_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_10p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 20
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 1.55
* 0 16803
* 0.01 16125
* 1.26 16122
* 1.29 16071
* 1.29 16022
* 1.75 15965
* 1.79 15811
* 1.9 15795
* 1.91 15715
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 15715
# NUMBER OF BRANCHES: 54145
# END TIME: 4.89
## Solution: 
20
26 0
47 634
43 790
232 1345
235 2595
76 3036
81 3654
163 4838
147 5500
154 5612
208 6116
173 7048
67 7913
247 9377
139 10798
115 11499
110 11917
6 12340
2 12788
35 14314
# BEST TD SOLUTION: 15715
