# INSTANCE: InstancesTDTSP/inst_10_6_TW.txt DATA_TDTSP/tdtsp_bench_255_6h00_12h30_10p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 10
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 60
# EXTRACTION TIME: 0.106
* 0.001 10644
* 0.001 10103
* 0.001 9933
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 9933
# NUMBER OF BRANCHES: 1122
# END TIME: 0.119
## Solution: 
10
24 0
126 243
38 672
152 1106
158 1515
213 2112
8 3597
12 4356
199 7688
120 9410
# BEST TD SOLUTION: 9933
