# INSTANCE: InstancesTDTSP/inst_100_8_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_10p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 100
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 7200
# EXTRACTION TIME: 244.82
* 0.09 46051
* 0.3 45895
* 0.33 45782
* 0.37 44316
* 1.21 44072
* 1.45 44067
* 1.49 44062
* 1.61 44038
* 125.59 43759
* 125.68 43733
* 129.05 43707
* 130.55 43659
* 184.67 43641
* 184.97 43526
* 185.02 43518
* 185.11 43517
* 185.25 43502
* 186.12 43388
* 205.05 43361
* 210.27 43110
* 245.17 43105
* 245.21 42475
* 245.43 42458
* 245.55 42457
* 245.6 42444
* 253.49 42440
* 253.53 42435
* 256.54 42240
* 256.57 42222
* 301.72 42217
* 302.68 42214
* 303.42 42212
* 305.71 42168
* 305.82 42162
* 306.89 42156
* 306.92 42132
* 382.84 42121
* 388.73 42109
* 389.51 42103
* 442.32 42071
* 480.22 42055
* 480.38 41954
* 481.81 41931
* 484.93 41926
* 484.99 41773
* 486.35 41718
* 487.66 41532
* 488.07 41292
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 41292
# NUMBER OF BRANCHES: 29073839
# END TIME: 7444.82
## Solution: 
100
235 0
132 223
222 730
68 911
66 1294
82 1629
69 1802
211 2195
204 2561
78 2923
128 3270
80 3738
75 4009
77 4448
213 4649
168 4865
208 5089
83 5402
158 5947
32 6267
40 6827
47 7216
122 7447
46 7766
61 8119
242 8283
140 8663
167 9154
141 9441
188 9758
150 10069
144 10530
146 10917
153 11264
192 11549
145 11709
147 12099
154 12326
181 12905
186 13111
182 13567
11 13779
180 14104
179 14426
3 14872
111 15179
14 15603
2 15726
8 16112
9 16220
115 16554
112 16790
110 16895
139 17707
215 18548
25 18834
237 19089
218 19582
220 19950
34 20449
54 20589
42 21088
123 21497
19 21898
135 22320
57 22469
48 22776
60 23088
248 23452
159 23910
156 24280
36 24771
125 25155
232 25501
33 25873
228 26212
35 26503
227 26822
41 27030
50 27532
199 27910
98 28477
88 28834
104 29318
89 29761
105 30198
87 30429
234 30713
238 31323
102 31894
117 32435
198 33058
249 33566
201 34065
207 34631
223 35937
183 37286
184 38232
143 39447
190 39744
# BEST TD SOLUTION: 41292
