# INSTANCE: InstancesTDTSP/inst_30_7_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 30
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 4.73
* 0 17845
* 0.02 17641
* 0.03 17601
* 0.05 17393
* 0.36 17265
* 1.89 17257
* 2.35 17203
* 3.05 17143
* 3.07 17109
* 17.57 17096
* 17.58 17037
* 17.75 17009
* 18.33 16958
* 36.68 16934
* 36.7 16849
* 36.76 16848
* 36.77 16842
* 36.78 16637
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 16637
# NUMBER OF BRANCHES: 946805
# END TIME: 201.88
## Solution: 
30
106 0
107 404
14 909
7 1321
132 2027
66 2509
63 3533
27 4050
217 4481
116 4881
120 5055
47 5413
140 5935
167 6299
188 6623
208 7375
214 7708
171 8461
195 8924
162 9666
165 10036
159 10609
48 11350
55 11799
105 12506
238 12929
93 13473
197 14439
198 14877
250 16160
# BEST TD SOLUTION: 16637
