# INSTANCE: InstancesTDTSP/inst_20_14_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 20
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 1.6
* 0.01 14007
* 0.01 13996
* 0.02 13603
* 0.03 13600
* 0.08 13083
* 0.08 13012
* 0.09 12944
* 0.1 12898
* 0.55 12821
* 0.64 12815
* 0.64 12755
* 0.72 12619
* 1.66 12618
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 12618
# NUMBER OF BRANCHES: 31540
# END TIME: 4.38
## Solution: 
20
33 0
228 188
41 736
64 1536
153 2519
155 3141
54 3646
53 3786
72 4464
78 4794
128 5110
208 5703
171 6528
195 7088
113 8343
7 8819
6 9385
108 9737
14 10143
110 10607
# BEST TD SOLUTION: 12618
