# INSTANCE: InstancesTDTSP/inst_30_13_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_10p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 30
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 4.82
* 0.01 37259
* 0.01 23646
* 0.02 23079
* 0.02 22428
* 0.03 22042
* 0.04 21904
* 0.05 21498
* 0.61 21486
* 0.61 21439
* 0.61 21428
* 0.62 21360
* 2.15 21261
* 2.17 21244
* 2.38 21161
* 16.18 21142
* 16.49 21107
* 16.96 21086
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 21086
# NUMBER OF BRANCHES: 190058
# END TIME: 27.66
## Solution: 
30
108 0
250 347
110 573
111 1136
193 2104
195 2680
143 3434
60 5390
233 6696
237 7071
236 7408
203 8204
70 8919
214 9470
75 9822
240 10551
68 10922
30 11844
220 12144
48 12841
164 13542
121 14056
148 14424
196 15503
90 16308
101 17151
51 18074
62 18695
59 19132
57 19512
# BEST TD SOLUTION: 21086
