# INSTANCE: InstancesTDTSP/inst_100_11_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_20p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 100
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 7200
# EXTRACTION TIME: 291.3
* 0.04 45778
* 0.29 45642
* 0.33 45552
* 0.73 45462
* 0.8 45453
* 0.86 45416
* 0.92 45413
* 1 45263
* 1.06 45260
* 1.24 45254
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 45254
# NUMBER OF BRANCHES: 11917
# END TIME: 292.54
## Solution: 
100
63 0
53 237
158 488
187 814
155 1183
189 1483
147 1725
32 1986
46 2340
126 2730
231 3220
58 3698
56 4204
60 4687
248 4986
125 5473
228 6182
51 6791
227 7126
41 7385
100 8284
98 8803
104 9161
105 9707
97 10050
88 10602
55 11048
135 11351
123 11661
19 12107
219 12386
92 12730
62 13137
59 13443
23 13949
44 14471
116 14811
120 15127
31 15341
217 15547
28 15810
251 16025
252 16362
118 16813
233 17172
237 17405
215 17709
26 18108
20 18630
196 18968
198 19695
201 20105
203 20750
76 21143
205 21377
202 21521
84 21911
75 22243
81 22446
131 22647
208 23006
72 23483
222 23852
240 24187
18 24732
3 24986
14 25216
2 25359
4 25663
1 25867
239 26289
111 26614
0 27006
247 27282
137 28034
9 28665
10 29061
5 29263
179 29966
193 30360
176 30690
178 30774
171 30927
173 31128
195 31452
182 31816
212 32298
153 32808
190 33449
165 34165
141 34608
167 35055
188 35297
102 36505
94 37119
89 37620
91 38188
207 40565
223 42813
68 44466
# BEST TD SOLUTION: 45254
