# INSTANCE: InstancesTDTSP/inst_20_19_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 20
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 1.34
* 0.01 14757
* 0.02 13592
* 0.03 13548
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 13548
# NUMBER OF BRANCHES: 134500
# END TIME: 11.83
## Solution: 
20
147 0
153 307
142 838
140 1327
43 1610
39 1797
231 2068
242 2390
37 2953
54 3468
210 4049
67 4614
128 5587
30 6402
23 7066
201 8462
223 10245
1 11525
178 12508
212 12977
# BEST TD SOLUTION: 13548
