# INSTANCE: InstancesTDTSP/inst_30_6_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 30
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 5.94
* 0.01 19879
* 0.01 19541
* 0.03 19214
* 0.53 19014
* 9.62 18872
* 9.71 18535
* 22.08 18487
* 518.97 18455
* 1369.98 18430
* 1472.34 18361
* 1487.18 18332
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 18332
# NUMBER OF BRANCHES: 3920890
# END TIME: 1563.81
## Solution: 
30
230 0
37 416
43 771
42 1101
124 1635
60 2034
159 2550
160 3169
147 3705
170 4353
131 4829
81 5277
26 6552
244 7058
249 8007
132 9026
206 9473
82 9789
53 10350
145 10871
143 11407
195 12148
11 12424
240 13284
108 14119
6 14479
199 16325
103 16709
64 17511
58 18077
# BEST TD SOLUTION: 18332
